Total APs,2277
PLDT,299
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-30 12:30:22,2018-04-24 15:31:57.499943,cc:06:77:d9:3b:80,PLDTHOMEFIBR93b80,WPA2/WPA,-81,8,Fiberhom,Fiber,14.702935,121.089433
2018-04-30 12:31:07,2018-04-24 15:32:42.763444,00:13:33:e8:d6:2b,PLDTHOMEDSL,WPA2/WPA,-86,11,Baudtec,Broadband,14.705257,121.088562
2018-04-30 12:31:18,2018-04-24 15:32:53.963302,cc:50:0a:60:3f:d8,PLDTHOMEFIBR03fd8,WPA2/WPA,-89,5,Fiberhom,Fiber,14.705760,121.088562
2018-04-30 12:31:20,2018-04-24 15:32:55.309249,cc:06:77:b4:14:48,PLDTHOMEFIBRJEFF,WPA2/WPA,-88,6,Fiberhom,Fiber,14.705808,121.088597
2018-04-30 12:31:27,2018-04-24 15:33:02.477439,cc:50:0a:60:40:a8,PLDT_FARA-ON,WPA2/WPA,-91,11,Fiberhom,Fiber,14.705983,121.088600
2018-04-30 12:31:32,2018-04-24 15:33:07.838530,cc:06:77:73:66:08,PLDTHOMEFIBR36608,WPA2/WPA,-89,1,Fiberhom,Fiber,14.706048,121.088557
2018-04-30 12:31:50,2018-04-24 15:33:25.797850,d0:04:92:11:8d:80,PLDTHOMEFIBR_118d80,WPA2/WPA,-76,13,Fiberhom,Fiber,14.706843,121.089062
2018-04-30 12:32:12,2018-04-24 15:33:47.641740,c8:3a:35:04:f6:c0,ERBHS PLDTWIFI,WPA2,-63,3,TendaTec,Unidentified,14.707650,121.089950
2018-04-30 12:32:02,2018-04-24 15:33:37.586349,d0:04:92:02:65:00,PLDTHOMEFIBR_026500,WPA2,-76,9,Fiberhom,Fiber,14.707468,121.089470
2018-04-30 12:32:03,2018-04-24 15:33:39.002292,74:cc:39:85:6e:f0,pldtnowifi,WPA2/WPA,-88,9,Fiberhom,Fiber,14.707505,121.089493
2018-04-30 12:32:08,2018-04-24 15:33:43.890586,34:bf:90:36:eb:58,PLDTHOMEFIBRMoyMoy Palaboy,WPA2,-67,13,Fiberhom,Fiber,14.707607,121.089702
2018-04-30 12:32:53,2018-04-24 15:34:28.186311,bc:98:89:9e:33:08,PLDTHOMEFIBR_9e3308,WPA2/WPA,-93,3,Fiberhom,Fiber,14.709857,121.091392
2018-04-30 12:32:54,2018-04-24 15:34:29.406629,74:cc:39:85:6d:38,PLDTHOMEFIBR_856d38,WPA2/WPA,-90,4,Fiberhom,Fiber,14.709935,121.091400
2018-04-30 12:33:00,2018-04-24 15:34:35.363966,bc:98:89:9d:73:10,PLDTHOMEFIBRPHILQUEST,WPA2,-67,7,Fiberhom,Fiber,14.710408,121.091435
2018-04-30 12:33:01,2018-04-24 15:34:36.492173,74:cc:39:ca:87:f0,PLDTHOMEFIBRa87f0,WPA2/WPA,-73,8,Fiberhom,Fiber,14.710487,121.091445
2018-04-30 12:33:00,2018-04-24 15:34:35.300394,bc:98:89:85:e2:b8,PLDTFIBR_85e2b8,WPA,-82,8,Fiberhom,Fiber,14.710408,121.091435
2018-04-30 12:33:30,2018-04-24 15:35:05.652474,cc:06:77:e2:7e:30,PLDTHOMEFIBR27e30,WPA2/WPA,-90,1,Fiberhom,Fiber,14.710498,121.092448
2018-04-30 12:33:32,2018-04-24 15:35:07.136246,cc:06:77:d8:fa:b8,PLDTHOMEFIBR8fab8,WPA2/WPA,-83,2,Fiberhom,Fiber,14.710397,121.092492
2018-04-30 12:34:01,2018-04-24 15:35:36.851328,bc:c0:0f:20:12:48,PLDTHOMEFIBR01248,WPA2/WPA,-74,10,Fiberhom,Fiber,14.709890,121.093113
2018-04-30 12:34:26,2018-04-24 15:36:01.084662,70:4f:57:f7:59:f6,BUSTOS_PLDTFIBR,WPA2,-75,1,Tp-LinkT,Unidentified,14.710372,121.093993
2018-04-30 12:34:22,2018-04-24 15:35:56.952178,74:cc:39:c9:c6:70,PLDTHOMEFIBR9c670,WPA2/WPA,-58,10,Fiberhom,Fiber,14.710262,121.093755
2018-04-30 12:34:32,2018-04-24 15:36:07.380561,cc:06:77:b3:d5:60,PLDTHOMEFIBR3d560,WPA2/WPA,-82,5,Fiberhom,Fiber,14.710430,121.094312
2018-04-30 12:34:41,2018-04-24 15:36:16.547989,90:61:0c:0d:6b:71,PLDTMyDSL,WPA2/WPA,-93,11,FidaInte,Broadband,14.710388,121.094515
2018-04-30 12:34:48,2018-04-24 15:36:23.411492,cc:06:77:e3:f3:a8,PLDTHOMEFIBR3f3a8,WPA2/WPA,-47,2,Fiberhom,Fiber,14.710375,121.094823
2018-04-30 12:34:51,2018-04-24 15:36:26.743520,cc:06:77:e2:87:40,PLDTHOMEFIBR28740,WPA2/WPA,-89,5,Fiberhom,Fiber,14.710295,121.094930
2018-04-30 12:34:52,2018-04-24 15:36:27.256699,cc:06:77:e3:f1:e8,PLDTHOMEFIBR3f1e8,WPA2/WPA,-86,5,Fiberhom,Fiber,14.710270,121.094968
2018-04-30 12:34:58,2018-04-24 15:36:33.103591,cc:06:77:e3:f5:18,PLDTHOMEFIBR3f518,WPA2/WPA,-55,7,Fiberhom,Fiber,14.710173,121.095298
2018-04-30 12:35:05,2018-04-24 15:36:40.752049,cc:06:77:e2:7a:88,Borlas_Family_PLDTWIFI_2.4,WPA2/WPA,-85,1,Fiberhom,Fiber,14.710282,121.095637
2018-04-30 12:35:17,2018-04-24 15:36:52.463555,cc:06:77:d5:ee:e8,PLDTHOMEFIBR5eee8,WPA2/WPA,-64,9,Fiberhom,Fiber,14.710780,121.096162
2018-04-30 12:35:21,2018-04-24 15:36:56.558432,cc:06:77:e2:9f:b0,Pldtmydsl,WPA2/WPA,-71,11,Fiberhom,Fiber,14.710742,121.096305
2018-04-30 12:35:25,2018-04-24 15:37:00.043161,00:13:33:f9:f3:46,PLDTHOMEDSL,WPA2/WPA,-77,1,Baudtec,Broadband,14.710663,121.096358
2018-04-30 12:35:51,2018-04-24 15:37:26.708188,cc:06:77:d6:84:58,PLDTHOMEFIBR68458,WPA2/WPA,-66,7,Fiberhom,Fiber,14.709727,121.096748
2018-04-30 12:36:15,2018-04-24 15:37:50.238145,00:1f:fb:bb:d4:23,PLDT Fiber,WPA2,-85,9,GreenPac,Mobile broadband,14.708373,121.096210
2018-04-30 12:35:40,2018-04-24 15:37:15.788191,cc:06:77:e4:82:80,PldtFiber -- 2.4G,WPA2/WPA,-87,11,Fiberhom,Fiber,14.710137,121.096547
2018-04-30 12:37:06,2018-04-24 15:38:41.324920,bc:c0:0f:c8:70:28,PLDTHOMEFIBR87028,WPA2/WPA,-72,5,Fiberhom,Fiber,14.708265,121.097193
2018-04-30 12:36:24,2018-04-24 15:37:59.329260,cc:06:77:b3:d2:58,PLDTHOMEFIBR3d258,WPA2/WPA,-83,1,Fiberhom,Fiber,14.708355,121.096560
2018-04-30 12:36:26,2018-04-24 15:38:01.093775,cc:06:77:e4:53:e8,PLDTHOMEFIBR453e8,WPA2/WPA,-91,2,Fiberhom,Fiber,14.708352,121.096652
2018-04-30 12:37:02,2018-04-24 15:38:37.249909,cc:06:77:73:66:58,PLDTHOMEFIBR36658,WPA2/WPA,-84,2,Fiberhom,Fiber,14.708253,121.097195
2018-04-30 12:36:45,2018-04-24 15:38:20.301885,bc:c0:0f:d3:c9:68,PLDTFIBR,WPA2/WPA,-79,4,Fiberhom,Fiber,14.708297,121.097115
2018-04-30 12:36:36,2018-04-24 15:38:11.005422,74:cc:39:31:3a:f0,PLDTHOMEFIBR_313af0,WPA2/WPA,-88,9,Fiberhom,Fiber,14.708335,121.096797
2018-04-30 12:36:57,2018-04-24 15:38:31.979386,cc:06:77:e2:73:20,PLDTHOMEFIBR27320,WPA2/WPA,-72,11,Fiberhom,Fiber,14.708265,121.097183
2018-04-30 12:36:43,2018-04-24 15:38:18.607698,cc:06:77:d7:e7:c0,PLDTHOMEFIBR7e7c0,WPA2/WPA,-89,2,Fiberhom,Fiber,14.708305,121.097048
2018-04-30 12:54:03,2018-04-24 15:36:29.190699,cc:06:77:b4:58:40,PLDTHOMEFIBR45840,WPA2/WPA,-86,8,Fiberhom,Fiber,14.701020,121.093177
2018-04-30 12:54:05,2018-04-24 15:36:30.450576,cc:06:77:e3:dd:98,PLDTHOMEFIBR3dd98,WPA2/WPA,-77,9,Fiberhom,Fiber,14.701093,121.093197
2018-04-30 12:54:06,2018-04-24 15:36:31.830616,cc:06:77:e1:e5:d0,PLDTHOMEFIBR1e5d0,WPA2/WPA,-92,10,Fiberhom,Fiber,14.701095,121.093247
2018-04-30 12:54:09,2018-04-24 15:36:34.430292,cc:06:77:72:db:90,Akilie-PLDT,WPA2/WPA,-80,10,Fiberhom,Fiber,14.701145,121.093353
2018-04-30 12:54:45,2018-04-24 15:37:10.397113,00:1f:fb:b2:eb:a7,PLDTHomeFiber,WPA2,-83,11,GreenPac,Mobile broadband,14.701675,121.093907
2018-04-30 12:54:33,2018-04-24 15:36:58.461234,cc:06:77:da:2b:20,PLDTHOMEFIBRa2b20,WPA2/WPA,-78,2,Fiberhom,Fiber,14.701678,121.093773
2018-04-30 12:54:26,2018-04-24 15:36:51.553551,cc:06:77:72:ef:90,PLDTHOMEFIBR2ef90,WPA2/WPA,-88,10,Fiberhom,Fiber,14.701442,121.093625
2018-04-30 12:54:56,2018-04-24 15:37:21.047148,94:46:96:0f:88:26,PLDTHOMEDSLASON,WPA2/WPA,-74,4,Baudtec,Broadband,14.700978,121.094512
2018-04-30 12:54:36,2018-04-24 15:37:01.667225,cc:06:77:72:f2:e8,PLDTHOMEFIBR2f2e8,WPA2/WPA,-80,5,Fiberhom,Fiber,14.701742,121.093807
2018-04-30 12:54:46,2018-04-24 15:37:12.005832,00:13:33:c6:83:0a,PLDTHOMEDSL,WPA2/WPA,-60,11,Baudtec,Broadband,14.701672,121.093910
2018-04-30 12:55:12,2018-04-24 15:37:38.405130,00:13:33:e4:12:47,PLDTHOMEDSL#006,WPA2/WPA,-67,5,Baudtec,Broadband,14.700690,121.095050
2018-04-30 12:55:04,2018-04-24 15:37:29.939121,00:13:33:ce:46:ee,PLDTHOMEDSL,WPA2/WPA,-90,11,Baudtec,Broadband,14.700745,121.094740
2018-04-30 12:55:17,2018-04-24 15:37:42.515874,f0:8c:fb:81:6b:a8,PLDTHOMEFIBR_816ba8,WPA2,-81,7,Fiberhom,Fiber,14.700637,121.095263
2018-05-08 13:13:52,2018-05-08 05:13:53.110758,90:61:0c:2c:d1:53,PLDTHOMEDSL53587,WPA2/WPA,-85,11,FidaInte,Broadband,14.702337,121.095927
2018-05-08 13:20:36,2018-05-08 05:20:36.986876,e4:18:6b:c0:6e:a0,PLDTMyDSLBiz07260,WPA2/WPA,-40,7,ZyxelCom,Broadband,14.699988,121.089597
2018-05-08 13:48:33,2018-05-08 05:48:34.201137,94:46:96:14:99:26,PLDTHOMEDSLU7U70,WPA2/WPA,-56,10,Baudtec,Broadband,14.700235,121.089038
2018-05-08 14:04:23,2018-05-08 06:04:24.144891,b0:b2:dc:26:53:1c,PLDTMyDSL,WPA2/WPA,-66,11,ZyxelCom,Broadband,14.700112,121.088680
2018-05-08 13:35:48,2018-05-08 05:35:48.438978,74:cc:39:3c:f4:d8,PLDTHOMEFIBR_3cf4d8,WPA2/WPA,-42,9,Fiberhom,Fiber,14.700090,121.090675
2018-05-08 13:35:50,2018-05-08 05:35:51.387021,00:13:33:d3:c4:30,PLDTHOMEDSL_ROSEMARIEBM,WPA2/WPA,-82,11,Baudtec,Broadband,14.700027,121.090838
2018-05-08 14:05:17,2018-05-08 06:05:18.418215,94:46:96:15:5a:94,PLDTHOMEDSLLZLQ0,WPA2/WPA,-50,10,Baudtec,Broadband,14.698680,121.092228
2018-05-08 14:39:48,2018-05-08 06:39:48.706647,00:13:33:dd:ee:85,PLDTHOMEDSL,WPA2/WPA,-64,11,Baudtec,Broadband,14.697903,121.093272
2018-05-08 14:06:10,2018-05-08 06:06:10.933799,90:61:0c:2f:3a:ad,PLDTHOMEDSL15021,WPA2/WPA,-57,8,FidaInte,Broadband,14.697688,121.094517
2018-05-08 13:53:29,2018-05-08 05:53:30.154529,00:13:33:cc:d4:71,PLDTHOMEDSL,WPA2/WPA,-52,11,Baudtec,Broadband,14.698275,121.095088
2018-05-08 14:07:52,2018-05-08 06:07:52.715980,00:13:33:e3:d2:14,PLDTHOMEDSLjohnnybravo,WPA2/WPA,-56,11,Baudtec,Broadband,14.699497,121.095182
2018-05-08 13:38:49,2018-05-08 05:38:49.948714,d0:04:92:01:47:a8,PLDTHOMEFIBR_0147a8,WPA2,-74,4,Fiberhom,Fiber,14.700540,121.095520
2018-05-08 14:12:11,2018-05-08 06:12:11.802803,90:61:0c:16:ab:ca,PLDTMyDSL Blue Apple,WPA2/WPA,-65,11,FidaInte,Broadband,14.701255,121.096108
2018-05-08 14:29:25,2018-05-08 06:29:26.014653,d0:04:92:01:47:28,PLDTHOMEFIBRHome wifi,WPA2/WPA,-47,6,Fiberhom,Fiber,14.704205,121.096383
2018-05-08 14:08:20,2018-05-08 06:08:21.051210,d8:37:be:fc:cd:4b,PLDTHOMEDSL_VIRAL,WPA2/WPA,-68,2,Shenzhen,Broadband,14.700280,121.095593
2018-05-08 14:13:09,2018-05-08 06:13:10.473790,90:61:0c:2d:e2:c6,PLDTHOMEDSL58054,WPA2/WPA,-81,1,FidaInte,Broadband,14.699363,121.095480
2018-05-08 14:35:21,2018-05-08 06:35:22.132138,bc:c0:0f:c9:88:90,PLDTHOMEFIBR98890,WPA2/WPA,-86,1,Fiberhom,Fiber,14.698332,121.092733
2018-05-08 13:47:57,2018-05-08 05:47:58.049001,00:1f:fb:b7:fa:07,PLDT_HOME_ULTERA,WPA2,-81,11,GreenPac,Mobile broadband,14.699255,121.091812
2018-05-08 14:05:07,2018-05-08 06:05:08.096182,74:cc:39:30:b2:78,PLDTHOMEFIBR_sicangco,WPA2/WPA,-49,1,Fiberhom,Fiber,14.699325,121.091442
2018-05-08 14:38:51,2018-05-08 06:38:51.779596,00:13:33:c2:e6:8e,PLDTHOMEDSLstarianmarketing,WPA,-61,11,Baudtec,Broadband,14.700183,121.089690
2018-05-08 14:02:00,2018-05-08 06:02:01.028263,94:46:96:15:d8:25,PLDTHOMEDSLCECI0,WPA2/WPA,-81,6,Baudtec,Broadband,14.698060,121.093058
2018-05-08 14:04:45,2018-05-08 06:04:45.988883,b0:b2:dc:80:8c:6c,PLDTMyDSLsigekonekpamore,WPA2/WPA,-85,1,ZyxelCom,Broadband,14.700137,121.090067
2018-05-08 14:07:17,2018-05-08 06:07:17.899463,f0:8c:fb:81:7b:c8,PLDTHOMEFIBRVHINTECH,WPA2,-84,12,Fiberhom,Fiber,14.698710,121.095485
2018-05-08 14:23:45,2018-05-08 06:23:46.040796,00:13:33:d8:32:f9,PLDTHOMEDSLSUPERMAN,WPA2/WPA,-78,11,Baudtec,Broadband,14.702468,121.095725
2018-05-08 14:12:35,2018-05-08 06:12:36.267841,94:46:96:1f:1f:35,PLDTHOMEDSLMYMY0,WPA2/WPA,-89,3,Baudtec,Broadband,14.700300,121.095712
2018-05-08 14:38:56,2018-05-08 06:38:57.584233,94:46:96:17:e6:42,PLDTHOMEDSLZGZG0,WPA2/WPA,-63,3,Baudtec,Broadband,14.700218,121.090032
2018-05-08 14:27:41,2018-05-08 06:27:42.288851,d0:04:92:03:2a:40,PLDTHOMEFIBRbogcey,WPA2/WPA,-81,2,Fiberhom,Fiber,14.704398,121.094652
2018-05-08 14:27:01,2018-05-08 06:27:01.951254,cc:06:77:da:39:c8,200/month PLDT Home Fibre,WPA2/WPA,-87,2,Fiberhom,Fiber,14.703840,121.094727
2018-05-08 14:27:40,2018-05-08 06:27:41.661754,cc:06:77:72:f8:38,PLDTHOMEFIBR2f838,WPA2/WPA,-87,2,Fiberhom,Fiber,14.704367,121.094680
2018-05-08 14:27:45,2018-05-08 06:27:46.450729,cc:06:77:e2:a9:30,PLDTHOMEFIBR2a930,WPA2/WPA,-90,6,Fiberhom,Fiber,14.704493,121.094605
2018-05-08 14:28:04,2018-05-08 06:28:04.898088,cc:06:77:e4:00:c0,PLDTHOMEFIBR400c0,WPA2/WPA,-75,5,Fiberhom,Fiber,14.705053,121.095122
2018-05-08 14:34:08,2018-05-08 06:34:09.445425,00:13:33:f0:7a:da,PLDTHOMEDSL,WPA2/WPA,-81,1,Baudtec,Broadband,14.697990,121.094640
2018-05-08 15:37:56,2018-05-08 07:37:57.781435,1c:74:0d:16:63:70,PLDTHOMEDSL_OSKFIBRAZIL,WPA2/WPA,-87,10,ZyxelCom,Broadband,14.699278,121.095570
2018-05-08 14:47:55,2018-05-08 06:47:55.976440,90:61:0c:0d:9d:12,PLDTMyDSLFryst,WPA2/WPA,-40,11,FidaInte,Broadband,14.698372,121.095142
2018-05-08 16:13:47,2018-05-08 08:13:47.922873,00:13:33:e6:f9:78,PLDTHOMEDSL,WPA2/WPA,-47,11,Baudtec,Broadband,14.698690,121.095465
2018-05-08 14:47:53,2018-05-08 06:47:54.171037,34:4b:50:40:86:59,PLDTMyDSLRain,WPA2/WPA,-62,11,Zte,Broadband,14.698398,121.095203
2018-05-08 16:31:53,2018-05-08 08:31:53.789492,cc:06:77:d8:01:28,PLDTHOMEFIBR80128,WPA2/WPA,-58,10,Fiberhom,Fiber,14.697308,121.093960
2018-05-08 15:58:28,2018-05-08 07:58:29.952225,90:61:0c:17:f5:db,PLDTMyDSL,WPA2/WPA,-88,11,FidaInte,Broadband,14.697608,121.093680
2018-05-08 16:32:14,2018-05-08 08:32:15.272313,94:46:96:17:5d:26,PLDTHOMEDSLFYFY0,WPA2/WPA,-59,11,Baudtec,Broadband,14.698305,121.092812
2018-05-08 15:20:07,2018-05-08 07:20:08.250480,00:1f:fb:ac:d4:f3,Pldthomefibr,WPA2,-86,10,GreenPac,Mobile broadband,14.698027,121.093205
2018-05-08 16:16:19,2018-05-08 08:16:20.617924,90:61:0c:16:fa:56,PLDTMyDSL-Playboyz,WPA2/WPA,-55,11,FidaInte,Broadband,14.699995,121.091053
2018-05-08 16:16:00,2018-05-08 08:16:01.666415,90:61:0c:35:c0:2e,PLDTHOMEDSL49198,WPA2/WPA,-71,11,FidaInte,Broadband,14.699027,121.092162
2018-05-08 15:18:39,2018-05-08 07:18:40.106450,00:13:33:fe:40:68,PLDTHOMEDSL,WPA2/WPA,-74,3,Baudtec,Broadband,14.699192,121.095523
2018-05-08 15:55:45,2018-05-08 07:55:46.343138,90:61:0c:35:bb:4e,PLDTHOMEDSL47950,WPA2/WPA,-62,10,FidaInte,Broadband,14.699507,121.095353
2018-05-08 14:55:59,2018-05-08 06:56:00.059575,bc:c0:0f:c8:72:60,PLDTHOMEFIBR87260,WPA2/WPA,-82,1,Fiberhom,Fiber,14.699618,121.095213
2018-05-08 16:23:25,2018-05-08 08:23:25.911824,00:13:33:cc:2f:da,PLDTHOMEDSL,WPA2/WPA,-42,10,Baudtec,Broadband,14.701673,121.095762
2018-05-08 15:54:26,2018-05-08 07:54:27.080013,90:61:0c:16:d3:4d,PLDTMyDSL_ARAO,WPA2/WPA,-60,5,FidaInte,Broadband,14.701795,121.095753
2018-05-08 15:48:21,2018-05-08 07:48:22.281648,cc:06:77:d8:a5:e0,PLDTHOMEFIBR8a5e0,WPA2/WPA,-70,9,Fiberhom,Fiber,14.701833,121.095773
2018-05-08 15:36:28,2018-05-08 07:36:29.467766,d0:04:92:01:b1:d8,PLDTHOMEFIBRMONTEJO,WPA2,-53,11,Fiberhom,Fiber,14.702097,121.095782
2018-05-08 16:10:30,2018-05-08 08:10:31.091512,b0:b2:dc:45:ef:7c,PLDTMyDSL,WPA2/WPA,-57,11,ZyxelCom,Broadband,14.703682,121.096062
2018-05-08 15:29:15,2018-05-08 07:29:16.253082,00:13:33:ff:79:4c,PLDTHOMEDSL,WPA2/WPA,-50,1,Baudtec,Broadband,14.703897,121.096112
2018-05-08 15:04:08,2018-05-08 07:04:08.900391,90:61:0c:35:1a:86,PLDTHOMEDSL06790,WPA2/WPA,-56,1,FidaInte,Broadband,14.697375,121.093857
2018-05-08 15:19:55,2018-05-08 07:19:56.346294,94:46:96:1f:1e:a9,PLDTHOMEDSLK4K90,WPA2/WPA,-84,2,Baudtec,Broadband,14.697510,121.093812
2018-05-08 15:16:44,2018-05-08 07:16:45.247232,90:61:0c:2d:e0:70,PLDTHOMEDSL57456,WPA2/WPA,-84,1,FidaInte,Broadband,14.703035,121.096053
2018-05-08 16:37:32,2018-05-08 08:37:33.606701,4c:81:20:97:4b:cc,PLDTHOMEDSL74BCC,WPA2,-79,6,TaicangT,Broadband,14.698683,121.095487
2018-05-08 15:18:53,2018-05-08 07:18:54.205400,bc:96:80:51:50:7f,PLDTMyDSL,WPA2/WPA,-85,11,Shenzhen,Broadband,14.698640,121.095448
2018-05-08 15:20:08,2018-05-08 07:20:08.927759,00:13:33:c6:84:63,PLDTHOMEDSL,WPA2/WPA,-87,11,Baudtec,Broadband,14.698083,121.093148
2018-05-08 15:58:56,2018-05-08 07:58:57.784572,e8:de:27:79:6e:cc,Pldthome,WPA2/WPA,-84,6,Tp-LinkT,Unidentified,14.699207,121.091882
2018-05-08 15:55:13,2018-05-08 07:55:14.566194,fc:8b:97:38:ef:39,PLDTMyDSL,WPA2/WPA,-89,11,Shenzhen,Broadband,14.699897,121.095347
