SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
YeLLowGiRL,B4:30:52:5A:CC:D2,14.64536285,121.06098938,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
Please wait...,B0:48:7A:DF:7E:16,14.64658546,121.06130219,wpa2,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
steffi,CE:07:E6:16:89:72,14.64704132,121.05802155,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
the legal wifi,D0:22:BE:21:37:4B,14.64557648,121.06053162,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
mikkorexic,D0:22:BE:21:89:60,14.6460762,121.06101227,wpa2,infra,20150726-00000,"2015-02-28, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
PLM-CM,D0:22:BE:8D:FD:85,14.64461613,121.05762482,wpa2,infra,20141230-00000,"2014-11-20, 02:00:00 AM","2014-12-30, 12:00:00 PM","2015-07-26, 08:00:00 AM"
IPDI_ROUTER2,BC:F6:85:BF:47:E8,14.64215946,121.05992889,wpa2,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
blahblahblacksheep,D0:7A:B5:84:D7:74,14.64142323,121.05968475,wpa2,infra,20150126-00000,"2015-01-26, 10:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-ffc8,D0:7A:B5:84:FF:C8,14.64536285,121.06098938,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-37f3,D0:7A:B5:8A:37:F3,14.64385796,121.05806732,wpa2,infra,20140813-00000,"2001-01-01, 04:00:00 PM","2014-08-13, 02:00:00 PM","2015-07-26, 08:00:00 AM"
daddysgopro,D4:D9:19:10:76:53,14.64663601,121.05845642,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
rielaislove,D4:D9:19:0F:A5:CE,14.64689636,121.06004333,wpa2,infra,20150216-00000,"2015-02-12, 12:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-e07d,D0:7A:B5:22:E0:7D,14.64666367,121.05847168,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
HUAWEI-E5220-dbd9,D0:7A:B5:D3:DB:D9,14.64556694,121.05800629,wpa2,infra,20150104-00000,"2015-01-05, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
HP-Print-A2-Deskjet 3540 series,D0:BF:9C:70:6F:A2,14.64687061,121.05953217,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
DINRONIN,88:53:D4:E6:90:12,14.64522934,121.06072235,wpa2,infra,20130309-00000,"2013-03-09, 07:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
Kitty_Hotspot,88:53:D4:E7:19:5E,14.64605141,121.06036377,wpa,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2013-02-22, 06:00:00 PM","2013-02-22, 04:00:00 PM"
TOQGER,E4:77:23:A5:43:54,14.64694118,121.05828857,wpa2,infra,20150726-00000,"2015-03-01, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
bayanDSLWiFi_B2FC,E4:77:23:A5:B2:FC,14.64540195,121.06097412,wpa2,infra,20150726-00000,"2015-04-27, 11:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
SMART-BRO-C622,CC:A2:23:13:C6:22,14.64693737,121.05735779,wpa2,infra,20150216-00000,"2015-02-10, 01:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
AndroidAP,88:30:8A:7D:80:6F,14.64345837,121.06105804,wpa2,infra,20130309-00000,"2013-03-09, 04:00:00 AM","2013-03-24, 12:00:00 PM","2013-03-24, 10:00:00 AM"
AndroidAP,E4:12:1D:16:EF:FF,14.6464901,121.05912018,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
_WF Zentea,D4:CA:6D:9F:3C:C3,14.64642906,121.05995178,unknown,infra,20140813-00000,"2014-08-07, 10:00:00 PM","2014-09-22, 04:00:00 PM","2015-07-26, 08:00:00 AM"
LBS CAMERA,E4:7D:EB:01:DD:5A,14.64582443,121.06060791,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Limited connection,E8:CD:2D:7E:E8:A5,14.64692116,121.06066132,wpa2,infra,20150216-00000,"2015-02-11, 05:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
hashwednesday,94:0C:6D:F5:42:5E,14.64099598,121.05966949,wpa2,infra,20131030-00000,"2013-10-22, 01:00:00 AM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
TrojanVirus,0C:D6:BD:5B:95:CA,14.64642429,121.05870056,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
HUAWEI-1F1A,D4:61:2E:61:1F:1A,14.64424801,121.06126404,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
AndroidAP7861,B0:D0:9C:20:7C:DF,14.6462822,121.06085205,wpa2,infra,20131030-00000,"2013-10-20, 10:00:00 PM","2013-10-30, 01:00:00 PM","2013-10-30, 11:00:00 AM"
OXO ORIGINAL,B4:30:52:E0:47:9A,14.64636898,121.05937958,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Xperia E dual_ed6c,B4:52:7E:13:06:8E,14.64548683,121.06118011,wpa2,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
juliepie,B4:30:52:00:76:FF,14.64679337,121.05799103,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
YeLLowGiRL,B4:30:52:5A:CC:D2,14.64536285,121.06098938,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
PLDTHOMEDSL,18:1E:78:98:8A:84,14.64690304,121.0603714,wpa2,infra,20150216-00000,"2015-02-13, 07:00:00 PM","2015-09-16, 05:00:00 PM","2015-09-16, 05:00:00 PM"
Please wait...,B0:48:7A:DF:7E:16,14.64658546,121.06130219,wpa2,infra,20130222-00000,"2013-02-23, 06:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
steffi,CE:07:E6:16:89:72,14.64704132,121.05802155,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
the legal wifi,D0:22:BE:21:37:4B,14.64557648,121.06053162,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
mikkorexic,D0:22:BE:21:89:60,14.6460762,121.06101227,wpa2,infra,20150726-00000,"2015-02-28, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
PLM-CM,D0:22:BE:8D:FD:85,14.64461613,121.05762482,wpa2,infra,20141230-00000,"2014-11-20, 02:00:00 AM","2014-12-30, 12:00:00 PM","2015-07-26, 08:00:00 AM"
IPDI_ROUTER2,BC:F6:85:BF:47:E8,14.64215946,121.05992889,wpa2,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
blahblahblacksheep,D0:7A:B5:84:D7:74,14.64142323,121.05968475,wpa2,infra,20150126-00000,"2015-01-26, 10:00:00 PM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-ffc8,D0:7A:B5:84:FF:C8,14.64536285,121.06098938,wpa2,infra,20150726-00000,"2015-02-26, 04:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-37f3,D0:7A:B5:8A:37:F3,14.64385796,121.05806732,wpa2,infra,20140813-00000,"2001-01-01, 04:00:00 PM","2014-08-13, 02:00:00 PM","2015-07-26, 08:00:00 AM"
TheEmperor,0E:12:62:85:60:B4,14.6472435,121.05750275,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
Butterfly,0E:12:62:7F:B4:3A,14.64666367,121.05847168,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
daddysgopro,D4:D9:19:10:76:53,14.64663601,121.05845642,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
rielaislove,D4:D9:19:0F:A5:CE,14.64689636,121.06004333,wpa2,infra,20150216-00000,"2015-02-12, 12:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-e07d,D0:7A:B5:22:E0:7D,14.64666367,121.05847168,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
HUAWEI-E5220-dbd9,D0:7A:B5:D3:DB:D9,14.64556694,121.05800629,wpa2,infra,20150104-00000,"2015-01-05, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
HP-Print-A2-Deskjet 3540 series,D0:BF:9C:70:6F:A2,14.64687061,121.05953217,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
PARFUND-WIFI,D8:FE:E3:73:8D:22,14.64509392,121.06051636,wpa,infra,20140813-00000,"2014-08-10, 12:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
Flyer,D8:B3:77:50:32:3A,14.64668465,121.05919647,wpa2,infra,20130810-00000,"2013-08-08, 05:00:00 AM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
AndroidAP,08:FC:88:10:B5:D9,14.64548683,121.06112671,wpa2,infra,20150812-00000,"2015-08-13, 02:00:00 AM","2015-08-12, 03:00:00 PM","2015-08-12, 03:00:00 PM"
rico,D8:FE:E3:75:9D:A8,14.64693642,121.06015015,wpa2,infra,20140817-00000,"2014-08-15, 07:00:00 AM","2014-08-17, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Mitsubishi Wireless TV 162,08:D8:33:D9:B5:8E,14.64676952,121.06008148,unknown,infra,20150726-00000,"2015-02-28, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
bbg tab,D8:B3:77:16:6F:B9,14.64425659,121.06111145,wpa2,infra,20130209-00000,"2013-02-10, 09:00:00 PM","2013-02-10, 07:00:00 AM","2013-02-10, 05:00:00 AM"
Ganda,14:1F:78:40:71:FD,14.64681339,121.05786896,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
DandanGoPro3,D8:96:85:D2:3F:5C,14.64678192,121.05969238,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
Linksys06371,B4:75:0E:48:A9:A7,14.64680958,121.05796814,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
BIZz-ZWRpc29ubGltMThn,14:32:D1:5F:44:5D,14.64682484,121.06018829,unknown,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
boiz24,16:36:C6:8E:74:E0,14.64654541,121.05902863,wpa2,infra,20150216-00000,"2015-02-11, 05:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
kills,10:D3:8A:1F:04:CE,14.64678001,121.06084442,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Valar Morghulis,C0:BD:D1:83:A5:96,14.64603806,121.06036377,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
ngmendoza,14:B9:68:F2:FB:54,14.6468401,121.06082153,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
bili ka wifi mo,14:B9:68:72:C8:E7,14.64686012,121.06044769,wpa2,infra,20150726-00000,"2015-02-28, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
asa ka pang makalibre,14:B9:68:80:EB:FA,14.64682961,121.06071472,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2015-08-08, 05:00:00 PM","2015-08-08, 05:00:00 PM"
HUAWEI-E5220-d3f6,D4:6E:5C:EB:D3:F6,14.64483166,121.05992889,wpa2,infra,20140915-00000,"2014-09-16, 01:00:00 AM","2014-11-09, 12:00:00 PM","2015-07-26, 08:00:00 AM"
capt.EricA,10:D5:42:61:12:A6,14.64709282,121.05812836,wpa2,infra,20140212-00000,"2014-02-05, 02:00:00 PM","2014-02-13, 11:00:00 PM","2015-07-26, 08:00:00 AM"
HUAWEI-E5220-e81f,D4:6E:5C:A8:E8:1F,14.64615154,121.06084442,wpa2,infra,20150726-00000,"2015-07-12, 02:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
circle,D4:6E:5C:1B:1E:C8,14.64570618,121.06132507,wpa2,infra,20131220-00000,"2013-12-19, 04:00:00 AM","2013-12-20, 01:00:00 PM","2013-12-20, 11:00:00 AM"
SEPULTURA,D4:A1:48:6E:17:76,14.64680576,121.06131744,wpa2,infra,20161206-00000,"2016-12-06, 07:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
WN Moonleaf Maginhawa,10:FE:ED:4E:9E:FA,14.6462326,121.05989075,unknown,infra,20140813-00000,"2014-08-07, 10:00:00 PM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
JMBG,14:B4:84:97:B2:C0,14.646945,121.05898285,wpa2,infra,20141013-00000,"2014-10-11, 03:00:00 AM","2014-10-14, 01:00:00 AM","2015-07-26, 08:00:00 AM"
NOSCAL,14:B9:68:10:B1:A1,14.64653492,121.05873871,wpa2,infra,20150916-00000,"2015-09-05, 03:00:00 AM","2015-09-16, 05:00:00 PM","2015-09-16, 05:00:00 PM"
cobysony,18:00:2D:89:87:CE,14.64596558,121.06095886,wpa2,infra,20130506-00000,"2013-05-04, 06:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
Xperia V_1226,18:00:2D:DB:5E:68,14.64671898,121.0594101,wpa2,infra,20130703-00000,"2013-07-01, 06:00:00 AM","2013-07-03, 02:00:00 PM","2013-07-03, 12:00:00 PM"
Chibutt,14:B7:F8:0B:38:33,14.64620304,121.06000519,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
SKYbroadband4494,14:B7:F8:0B:44:97,14.64649105,121.0590744,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
BOOSETH,E0:19:1D:0C:2F:4F,14.64502716,121.05846405,wpa2,infra,20150216-00000,"2015-02-13, 07:00:00 PM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
bayanDSLWiFi_0B24,14:60:80:99:0B:24,14.64703178,121.05751038,wpa2,infra,20150216-00000,"2015-02-11, 05:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
PLDTHOMEFIBRfc2f0,BC:C0:0F:1F:C2:F0,14.64623165,121.05969238,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEFIBRe9d48,BC:C0:0F:BE:9D:48,14.64698792,121.05766296,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEFIBRe4420,BC:C0:0F:2E:44:20,14.64682484,121.0597229,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
konektado,D2:5B:A8:9B:62:B6,14.6468668,121.0578537,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
ZGMKTGCORP,E0:8E:3C:1B:63:2F,14.64553165,121.06082916,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWIFI_1C23,E0:8E:3C:22:1C:23,14.64678955,121.06071472,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
PSCSENDbayan,E0:8E:3C:1F:E9:C3,14.64682674,121.0610733,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Tats Entertainment Prod.,E0:8E:3C:20:07:D7,14.6428318,121.05917358,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
PSCSEND,E0:8E:3C:21:38:87,14.64678955,121.06079102,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
bayanDSLWIFI_EB77,E0:8E:3C:04:EB:77,14.64464664,121.06038666,wpa2,infra,20160227-00000,"2016-01-05, 04:00:00 AM","2016-06-26, 05:00:00 PM","2016-06-26, 05:00:00 PM"
Zentea,10:BF:48:B2:97:AC,14.64605141,121.06015778,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
StAugustine,D2:5B:A8:F8:D5:D9,14.64722443,121.05764008,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Limited Edition,DC:EE:06:BF:FE:E8,14.64666367,121.05942535,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
superwifi,10:68:3F:89:1C:14,14.64413929,121.06100464,wpa2,infra,20131130-00000,"2013-12-01, 03:00:00 AM","2013-12-01, 04:00:00 AM","2013-12-01, 02:00:00 AM"
None,E8:08:8B:57:9D:96,14.64694118,121.05755615,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2014-09-01, 08:00:00 PM","2015-07-26, 08:00:00 AM"
dlinkmasterbedroom,1C:7E:E5:89:46:9C,14.64213371,121.05993652,wpa2,infra,20131130-00000,"2013-11-30, 09:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
Roden's iPhone,BE:6C:21:7A:CC:19,14.64653492,121.05834961,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Globo-Associates,E6:8D:8C:5D:2B:D1,14.64361954,121.06105042,unknown,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
wala!!,B4:98:42:E3:2C:B7,14.64679146,121.06096649,wpa2,infra,20130317-00000,"2013-03-18, 03:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
cisco,20:AA:4B:51:3C:1B,14.6424799,121.06043243,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
crazypisces05,20:54:76:CF:A2:77,14.64190769,121.06045532,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
HUAWEI-A936,E0:A3:AC:4F:A9:36,14.6453104,121.06092834,wpa2,infra,20161206-00000,"2016-12-05, 04:00:00 AM","2016-12-06, 03:00:00 PM","2016-12-06, 03:00:00 PM"
bayanDSLWIFI_C547,E0:8E:3C:1F:C5:47,14.64721584,121.05751801,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
79Maginhawa,E0:8E:3C:19:B0:AB,14.64687157,121.0578537,wpa,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
RedLion,20:AA:4B:1D:8B:3C,14.64622879,121.06008911,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
TP-LINK_M5_571128,0C:82:68:57:11:28,14.64686489,121.06086731,wpa2,infra,20150916-00000,"2015-09-05, 03:00:00 AM","2015-09-16, 05:00:00 PM","2015-09-16, 05:00:00 PM"
sunwifi,0C:37:DC:9E:F2:BD,14.64639378,121.05897522,wpa2,infra,20130419-00000,"2013-04-19, 05:00:00 AM","2013-04-19, 04:00:00 PM","2013-04-19, 02:00:00 PM"
HAZEL,0C:37:DC:9F:B0:65,14.64678574,121.06101227,wpa2,infra,20130408-00000,"2013-04-07, 05:00:00 AM","2013-04-08, 06:00:00 PM","2013-04-08, 04:00:00 PM"
Karen E.R.,0C:37:DC:D0:49:74,14.64677143,121.05938721,wpa2,infra,20130317-00000,"2013-03-18, 05:00:00 AM","2013-03-17, 05:00:00 PM","2013-03-17, 03:00:00 PM"
AM_WiFi2go,0C:37:DC:5F:02:20,14.64661407,121.0585022,wep,infra,20130810-00000,"2013-08-08, 05:00:00 AM","2013-08-10, 10:00:00 AM","2013-08-10, 08:00:00 AM"
Macapagal,0C:37:DC:1D:3E:20,14.64723587,121.05742645,wpa2,infra,20130621-00000,"2013-06-03, 03:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
MobileWiFi-43da,0C:37:DC:40:43:DA,14.64678669,121.05931854,wep,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
humbee,0C:37:DC:40:6E:04,14.64720821,121.0575943,wep,infra,20130506-00000,"2013-05-05, 02:00:00 AM","2013-05-06, 05:00:00 PM","2013-05-06, 03:00:00 PM"
nypd,0C:37:DC:40:D0:08,14.6460619,121.05936432,wpa,infra,20140212-00000,"2014-02-08, 03:00:00 AM","2015-07-26, 08:00:00 AM","2015-07-26, 08:00:00 AM"
schoolyear23,20:64:32:0A:6D:35,14.64686489,121.05789185,wpa,infra,20140508-00000,"2014-05-02, 05:00:00 AM","2014-05-09, 01:00:00 PM","2015-07-26, 08:00:00 AM"
Free Public WiFi,BA:73:B9:73:B9:73,14.64280224,121.05942535,none,ad-hoc,20130309-00000,"2013-03-10, 04:00:00 AM","2013-03-12, 12:00:00 AM","2013-03-11, 10:00:00 PM"
Connectify-me,E0:B9:A5:89:35:7B,14.64677048,121.05969238,wpa2,infra,20130309-00000,"2013-03-09, 07:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
cisco,20:AA:4B:51:3C:1B,14.6424799,121.06043243,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-11-30, 09:00:00 AM","2013-11-30, 07:00:00 AM"
bayanDSLWiFi_0CCC,E4:77:23:A5:0C:CC,14.64501953,121.06046295,wpa2,infra,20150120-00000,"2015-01-11, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWiFi_894C,E4:77:23:A5:89:4C,14.64706802,121.06023407,wpa2,infra,20140922-00000,"2014-09-23, 04:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
bayanDSLWiFi_060C,E4:77:23:A6:06:0C,14.64642239,121.06006622,wpa2,infra,20141013-00000,"2014-10-11, 03:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
bayanDSLWiFi_69EC,E4:77:23:9D:69:EC,14.64633179,121.06072998,wpa2,infra,20140817-00000,"2014-08-17, 02:00:00 AM","2015-01-22, 04:00:00 AM","2015-07-26, 08:00:00 AM"
crazypisces05,20:54:76:CF:A2:77,14.64190769,121.06045532,wpa2,infra,20130414-00000,"2013-04-14, 10:00:00 PM","2013-04-14, 02:00:00 PM","2013-04-14, 12:00:00 PM"
AndroidAP,BC:76:5E:CF:ED:06,14.64692879,121.06083679,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
AndroidAP,BC:79:AD:98:EB:F1,14.64655018,121.05936432,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2014-08-05, 02:00:00 PM","2015-07-26, 08:00:00 AM"
RedLion,20:AA:4B:1D:8B:3C,14.64622879,121.06008911,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
ButinyaWifi,C8:BE:19:71:19:C0,14.64661503,121.05751801,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
LuthienTinuviel,C8:D7:19:96:18:A0,14.64672565,121.05821991,wpa2,infra,20130621-00000,"2013-06-12, 05:00:00 AM","2013-06-21, 02:00:00 PM","2013-06-21, 12:00:00 PM"
LA7000Plus,E2:2C:B2:EF:50:7C,14.64678288,121.06098175,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2016-06-05, 12:00:00 AM","2016-06-05, 12:00:00 AM"
schoolyear23,20:64:32:0A:6D:35,14.64686489,121.05789185,wpa,infra,20140508-00000,"2014-05-02, 05:00:00 AM","2014-05-09, 01:00:00 PM","2015-07-26, 08:00:00 AM"
bayanDSLWiFi_97E0,E4:77:23:A5:97:E0,14.64655972,121.05825806,wpa2,infra,20150216-00000,"2015-02-10, 01:00:00 AM","2015-02-16, 02:00:00 PM","2015-07-26, 08:00:00 AM"
Chase,E4:77:23:A6:05:98,14.64588642,121.05751801,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2016-02-27, 03:00:00 PM","2016-02-27, 03:00:00 PM"
