SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
SmartBro_246EA8,5C:F2:86:24:6E:A8,14.64776802,121.06430054,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
Your Name,F8:23:B2:ED:C8:CC,14.6475935,121.06426239,wpa2,infra,20161208-00000,"2016-12-09, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Blackavanza,5C:F2:86:25:F7:49,14.64763641,121.06452179,wpa2,infra,20170609-00000,"2017-05-26, 06:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Prontera,CC:1A:FA:96:FE:40,14.64764881,121.06432343,wpa2,infra,20161206-00000,"2016-12-06, 07:00:00 PM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
SmartBro_24DCF0,5C:F2:86:24:DC:F0,14.64767933,121.06419373,wpa2,infra,20170309-00000,"2017-03-10, 02:00:00 AM","2017-03-09, 10:00:00 AM","2017-03-09, 10:00:00 AM"
Bwcw-Y2hhbm1hcmtjYXNhbmFyZXM,A2:32:99:95:5C:02,14.64764118,121.06423187,wep,infra,20170315-00000,"2017-03-16, 03:00:00 AM","2017-03-15, 05:00:00 PM","2017-03-15, 05:00:00 PM"
Althea joy,6C:5C:14:23:49:26,14.64766312,121.06429291,wpa2,infra,20170129-00000,"2017-01-26, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
oredina,D0:5B:A8:8F:65:60,14.64771557,121.06449127,wpa2,infra,20170321-00000,"2017-03-22, 07:00:00 PM","2017-03-22, 05:00:00 AM","2017-03-22, 05:00:00 AM"
Francisco,E0:8E:3C:1A:D7:1F,14.64761543,121.06427765,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PLDTHOMEDSLH9H40,94:46:96:18:07:21,14.64766598,121.0641861,wpa2,infra,20170309-00000,"2017-03-10, 02:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PLDTHOMEDSL03197,90:61:0C:36:0C:7D,14.64765644,121.06417847,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-10-28, 02:00:00 PM","2017-10-28, 02:00:00 PM"
Virus,DC:EE:06:C0:7E:74,14.64774609,121.06423187,wpa2,infra,20170322-00000,"2017-03-23, 03:00:00 AM","2017-03-22, 12:00:00 PM","2017-03-22, 12:00:00 PM"
thea09,DC:EE:06:CF:8D:28,14.647645,121.06437683,wpa2,infra,20170311-00000,"2017-03-11, 03:00:00 AM","2017-03-11, 02:00:00 PM","2017-03-11, 02:00:00 PM"
CJKULITZ,AA:A6:68:B4:7F:03,14.64761353,121.06441498,wpa2,infra,20161211-00000,"2016-12-05, 08:00:00 AM","2017-03-22, 05:00:00 AM","2017-03-22, 05:00:00 AM"
RRCP LEGIT 2017,C4:07:2F:F2:B8:D3,14.64788342,121.06458282,wpa2,infra,20161221-00000,"2016-12-15, 01:00:00 AM","2017-03-21, 06:00:00 AM","2017-03-21, 06:00:00 AM"
By6k-am9lbC5qYXVjbw,C0:BD:D1:47:AB:7F,14.64764977,121.06419373,unknown,infra,20170311-00000,"2017-03-12, 04:00:00 AM","2017-03-11, 02:00:00 PM","2017-03-11, 02:00:00 PM"
likhadiwa,E0:8E:3C:1A:BF:73,14.64766502,121.06445312,wpa2,infra,20160604-00000,"2016-05-17, 02:00:00 AM","2017-10-28, 02:00:00 PM","2017-10-28, 02:00:00 PM"
PLDTHOMEDSLKenjie,1C:74:0D:1A:64:48,14.64761448,121.0642395,wpa2,infra,20170314-00000,"2017-03-15, 02:00:00 AM","2017-03-15, 05:00:00 AM","2017-03-15, 05:00:00 AM"
PLDTMyDSLBiz,1E:74:0D:02:42:C0,14.64738655,121.05754089,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Smart Bro_A2676A,EE:1D:7F:A2:67:6A,14.64737797,121.05735779,wep,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
uFi_905DF2,EE:1D:7F:90:5D:F2,14.64737797,121.05735779,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
SKYbroadbandA450,08:95:2A:89:35:37,14.64745903,121.05738831,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
BRGYUPAP2,04:18:D6:56:26:86,14.64737701,121.05735779,unknown,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
BvRc-bWhlcmFuZHJldw,88:AD:D2:45:F1:93,14.64732838,121.05735016,unknown,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Ryza02,5C:F2:86:2D:A5:7F,14.64731121,121.05740356,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Luvsky,5C:F2:86:2E:63:C4,14.64723301,121.05751038,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
ZTE-MF65M-4689,36:69:87:B3:46:89,14.64737701,121.05735779,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
HUAWEI-E5330-DE0D,8C:34:FD:42:DE:0D,14.64737701,121.05735779,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
zero.3,8E:79:67:B3:13:C2,14.64737988,121.05735016,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
Anteeewn,EC:1F:72:EA:11:48,14.64710808,121.05762482,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
TaNSan,F8:01:13:CB:0B:F9,14.64740753,121.05735016,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
B2yq-bWljaGVsbGUubGFiaXRhZw,1C:87:2C:99:BA:DF,14.64737701,121.05735779,unknown,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
ZTE-MF65M-1A13,36:69:87:C0:1A:13,14.64737701,121.05735779,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
miragestarboy,20:A6:80:4B:8C:F9,14.64721107,121.05742645,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
aUnonimOus,36:DE:34:08:95:59,14.64734459,121.05754852,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Faculty@diwa,2A:A4:3C:7D:AF:58,14.64730358,121.05745697,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Smart_Bro_507FF7,34:BA:9A:50:7F:F7,14.64734459,121.05755615,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
TheEmperor,76:4A:A4:C9:21:E6,14.64731407,121.05757141,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
DrivePro50,5C:F3:70:29:8B:3D,14.64737797,121.05735779,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
MeySiponSi.....,7C:7D:3D:99:C8:C8,14.64721107,121.05742645,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
PLDTMyDSL-D.N.D,90:61:0C:18:05:AD,14.64743423,121.05726624,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSL42809,90:61:0C:2E:A7:39,14.64716816,121.05757904,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
4G Lite,9C:A9:E4:9A:E3:BF,14.64707184,121.05755615,wpa2,infra,20150216-00000,"2015-02-11, 05:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
bayanDSLWIFI_8857,E0:8E:3C:1A:88:57,14.6472044,121.05760956,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Glennabelle,AA:A6:68:78:3B:75,14.64732742,121.05747223,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
HUAWEI-E5220-84ce,D0:7A:B5:72:84:CE,14.64733696,121.0574646,wpa2,infra,20150808-00000,"2015-08-08, 06:00:00 AM","2015-08-08, 05:00:00 PM","2017-01-21, 08:00:00 AM"
TheEmperor,0E:12:62:85:60:B4,14.6472435,121.05750275,wpa2,infra,20160604-00000,"2016-05-28, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
BAGYO,D2:5B:A8:91:B5:1D,14.6473875,121.05738831,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
StAugustine,D2:5B:A8:F8:D5:D9,14.64722443,121.05764008,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWIFI_C547,E0:8E:3C:1F:C5:47,14.64721584,121.05751801,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
HUAWEI-E5330-BEE2,8C:34:FD:D3:BE:E2,14.64723969,121.05764008,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
BnGn-TWFjaGluZSBHdW4gS2VsbHk,EC:9B:F3:4A:04:C9,14.64734554,121.05753326,unknown,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTHOMEDSL,00:13:33:D3:4B:09,14.64710331,121.05755615,wpa2,infra,20150808-00000,"2015-08-08, 01:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
HUAWEI-E5330-A01F,94:FE:22:F0:A0:1F,14.64733315,121.06296539,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
WEST PHILIPPINE SEA,94:FE:22:B1:B6:14,14.64706612,121.06306458,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
Bst1-bmFkaW5lbHVzdHJl8J+YmPCfmJg,00:87:01:4A:C8:48,14.64742661,121.06284332,unknown,infra,20170609-00000,"2017-05-26, 06:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Tong's World,E0:8E:3C:1A:EB:83,14.6471405,121.06276703,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
encrypt,E4:77:23:9D:6E:9C,14.64722252,121.0631485,wpa2,infra,20140805-00000,"2014-08-06, 05:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Chunie,14:DD:A9:AC:BD:AF,14.64733315,121.06296539,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
ElwoM-UGM=,5E:D2:1E:6B:6D:37,14.64746094,121.06307983,wpa2,infra,20170507-00000,"2017-05-07, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
BYI3-Z2VseW4xMPCfkp7wn5KW8J+Slg,56:EF:92:D0:16:CF,14.64735317,121.06304169,wep,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
Globe_LTE MIFI_C61C,5C:F2:86:26:C6:1C,14.64740467,121.06281281,wpa2,infra,20170314-00000,"2017-03-15, 02:00:00 AM","2017-03-15, 05:00:00 AM","2017-03-15, 05:00:00 AM"
Morgoth,5C:F2:86:27:B8:B1,14.64742565,121.06310272,wpa2,infra,20170221-00000,"2017-02-22, 10:00:00 PM","2017-03-16, 04:00:00 PM","2017-03-16, 04:00:00 PM"
drop_it_like_its_hotspot,9C:C1:72:FA:CA:D7,14.64745712,121.06299591,wpa2,infra,20150726-00000,"2015-07-26, 07:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
B315_DC8F7,8C:EB:C6:CD:C8:F7,14.64708328,121.06276703,wpa2,infra,20170609-00000,"2017-05-26, 06:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Komeiji Koishi,AA:A6:68:DD:5D:EF,14.64746761,121.0631485,wpa2,infra,20160227-00000,"2001-01-01, 04:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Smart Bro_kiko,AA:A6:68:78:23:F9,14.64746571,121.06312561,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-03-11, 02:00:00 PM","2017-03-11, 02:00:00 PM"
bayanDSLWIFI_CB77,E0:8E:3C:1A:CB:77,14.64710808,121.06282806,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
CETA24,AA:A6:68:9B:BF:52,14.64741707,121.06290436,wpa2,infra,20170507-00000,"2017-05-07, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
GLOBE_B5260F,8C:79:67:B5:26:0F,14.64724922,121.06335449,wpa2,infra,20170129-00000,"2017-01-26, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Public WiFi,1A:A6:F7:75:7F:13,14.64708042,121.0632782,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Keanuexconde,5C:F2:86:22:84:6A,14.6472683,121.06348419,wpa2,infra,20170129-00000,"2017-01-24, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
autotrade.com.ph,6C:19:8F:0C:FF:9E,14.64716148,121.06365204,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
vincent,9C:A5:C0:F5:FF:D5,14.64738178,121.06356049,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
bayanDSLWIFI_CF43,E0:8E:3C:1A:CF:43,14.64712811,121.06359863,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PLDTHOMEDSLLUCERO,00:13:33:FD:B7:FB,14.64708042,121.0632782,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Suplado,E0:8E:3C:21:EB:7B,14.64707279,121.06377411,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
SMART-BRO-1ADC,14:B9:68:81:1A:DC,14.64710712,121.06412506,wpa2,infra,20150216-00000,"2015-02-13, 08:00:00 PM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
1-EVOLUTION PREPAID HOT SPOT,0A:17:12:00:0C:07,14.64730644,121.06383514,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PLDTMYDSL,5C:6A:80:25:F4:98,14.64737225,121.06391144,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
pgp personal,6C:3B:6B:4C:3F:D9,14.64738655,121.06385803,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
Virus,94:A7:B7:3C:EE:9B,14.64728355,121.06381226,wpa2,infra,20160227-00000,"2016-01-30, 02:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
bayanDSLWIFI_100B,E0:8E:3C:20:10:0B,14.64723873,121.06369781,wpa2,infra,20161208-00000,"2016-12-09, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
joyce,60:83:34:4D:F8:13,14.64705944,121.06378937,wpa2,infra,20161211-00000,"2016-12-05, 08:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
Panthera Hotspot,E6:8D:8C:55:5E:73,14.64735699,121.0638504,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
13-EVOLUTION PREPAID HOT SPOT,0A:17:12:00:0A:27,14.64726448,121.06381226,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
12-EVOLUTION PREPAID HOT SPOT,08:17:12:00:0A:27,14.6472435,121.06383514,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
0-EVOLUTION PREPAID HOT SPOT,08:17:12:00:0C:07,14.64729404,121.06381989,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
kittykhates,00:9A:CD:BF:F0:18,14.64744091,121.06411743,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Voodoo,0C:37:DC:23:02:80,14.64732075,121.06375885,wep,infra,20130506-00000,"2001-01-01, 04:00:00 PM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
15-EVOLUTION PREPAID HOT SPOT,2A:17:12:00:0A:27,14.64721012,121.063797,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
14-EVOLUTION PREPAID HOT SPOT,1A:17:12:00:0A:27,14.64724922,121.06380463,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
2-EVOLUTION PREPAID HOT SPOT,1A:17:12:00:0C:07,14.64731121,121.06385803,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
3-EVOLUTION PREPAID HOT SPOT,2A:17:12:00:0C:07,14.64727688,121.06380463,unknown,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PT&T Fiber,C0:7E:40:73:21:48,14.64707279,121.06376648,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
AICP-AP,40:B8:37:11:13:2D,14.64708042,121.06377411,wpa2,infra,20170922-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
TARDIS,6A:9C:70:3D:1B:6E,14.64710617,121.06376648,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
PLDTMyDSLBiz5G47880,5C:6A:80:25:F4:99,14.64733982,121.06382751,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
NAHDALSNEHPETS,9C:A9:E4:9A:F9:EF,14.6470871,121.06376648,wpa2,infra,20140915-00000,"2014-09-16, 02:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Meron_LYTV_000693,88:61:5A:00:06:93,14.64742184,121.0641098,wep,infra,20170309-00000,"2017-03-10, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Khulit,E0:8E:3C:22:4D:3B,14.64714813,121.06375122,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
PLDTHOMEDSLD6DB0,94:46:96:1F:94:6A,14.64708233,121.06378174,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
PLDTHOMEDSL2Y2Y0,94:46:96:1E:F1:2C,14.64747334,121.06406403,wpa2,infra,20170507-00000,"2017-04-25, 08:00:00 PM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
bayanDSLWIFI_024C,9C:6F:52:35:02:4C,14.64712048,121.06377411,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
BUSET ANG BAGAL!,E0:8E:3C:1A:D1:0F,14.64708233,121.06377411,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
Restricted connection2,DC:EE:06:C0:26:FC,14.64733124,121.06378174,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
HOLYFAMILY,28:92:4A:14:56:18,14.64699745,121.05782318,wpa2,infra,20140805-00000,"2014-08-06, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTMyDSLBizViva_Z,1E:74:0D:02:A3:50,14.6467123,121.05802155,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
BABYLITA,24:09:95:B3:06:DB,14.64702511,121.05776978,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
PLDTHOMEDSL57828_MDV,90:61:0C:2C:E1:E4,14.64686871,121.05780029,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
The Wander  Space,60:31:97:DC:E7:F0,14.64672852,121.05792999,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
5GB/s-3,0E:41:58:01:1D:A3,14.64671421,121.05799103,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
dlink,C8:D3:A3:1B:8F:40,14.64685154,121.05799103,wpa2,infra,20140508-00000,"2014-05-02, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
FHE SANTOS 530,50:9F:27:94:BB:13,14.64685822,121.05809784,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
c8edf8,70:54:D2:8F:20:07,14.64678288,121.05792999,wpa2,infra,20130810-00000,"2013-08-08, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Samsung,50:9F:27:08:68:90,14.64698601,121.057724,wpa2,infra,20150410-00000,"2015-04-10, 10:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
OrangeSegment2,84:16:F9:4C:AB:D6,14.64674854,121.05810547,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Munays,84:1B:5E:76:29:70,14.64661503,121.05807495,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
bunny,5C:F2:86:25:73:7A,14.6468811,121.05799866,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Negative Space Cafe,90:61:0C:2D:DE:F3,14.64695263,121.05791473,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
nextpagestudios,4C:F9:5D:85:C1:70,14.64678764,121.05805969,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
TD-W8901N_D663C,84:16:F9:ED:66:3C,14.64696884,121.05778503,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
HUAWEI-E5330-320E,9C:C1:72:C0:32:0E,14.64691448,121.05794525,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
Globe_LTE MIFI_2452,5C:F2:86:2D:24:52,14.64672375,121.05797577,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
matriano_wifi,D0:7A:B5:0E:4D:97,14.64671421,121.05799103,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
goprohero4,D6:D9:19:CE:BA:07,14.64672852,121.05792999,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Wireless,80:2A:A8:41:E8:2A,14.64671421,121.05799103,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
OrangeSegment1,84:16:F9:4C:AB:D4,14.64700603,121.05797577,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
BQ3i-ZmFpdGg,88:AD:D2:BA:8B:E8,14.64672852,121.05792999,unknown,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Nuat Thai 80 Maginhawa,90:61:0C:2D:88:5B,14.64677715,121.0580368,wpa2,infra,20160907-00000,"2016-09-04, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
