Total APs,1104
PLDT,206
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-05-15 07:01:19,2018-05-14 23:01:19.983950,cc:06:77:72:dc:a8,Pldthomearlo2.4g,WPA2/WPA,-70,5,Fiberhom,Fiber,14.706255,121.097490
2018-05-15 07:01:23,2018-05-14 23:01:23.779008,cc:06:77:da:29:b0,PLDTHOMEFIBRa29b0,WPA2/WPA,-94,6,Fiberhom,Fiber,14.706267,121.097442
2018-05-15 07:02:20,2018-05-14 23:02:21.137433,cc:06:77:e2:7b:10,PLDTHOMEFIBR27b10,WPA2/WPA,-72,5,Fiberhom,Fiber,14.706423,121.096887
2018-05-15 07:02:17,2018-05-14 23:02:17.985917,f0:8c:fb:81:5c:d0,PLDTHOMEFIBR_815cd0,WPA2,-69,4,Fiberhom,Fiber,14.706413,121.096922
2018-05-15 07:05:38,2018-05-14 23:05:39.666771,cc:06:77:b3:d6:70,PLDTHOMEFIBR3d670,WPA2/WPA,-51,11,Fiberhom,Fiber,14.705305,121.095537
2018-05-15 07:05:55,2018-05-14 23:05:55.896363,f0:8c:fb:80:57:00,PLDTHOMEFIBR_805700,WPA2/WPA,-82,9,Fiberhom,Fiber,14.705168,121.095472
2018-05-15 07:06:49,2018-05-14 23:06:50.573880,74:cc:39:ba:ca:18,PLDTHOMEFIBRaca18,WPA2/WPA,-54,9,Fiberhom,Fiber,14.704892,121.095017
2018-05-15 07:07:12,2018-05-14 23:07:13.203666,90:61:0c:08:3c:2b,PLDTMyDSL11,WPA2/WPA,-36,11,FidaInte,Broadband,14.704940,121.094920
2018-05-15 07:06:22,2018-05-14 23:06:23.769377,cc:06:77:e4:4e:28,PLDTHOMEFIBR44e28,WPA2/WPA,-60,1,Fiberhom,Fiber,14.705050,121.095262
2018-05-15 07:06:39,2018-05-14 23:06:39.846811,cc:06:77:e1:42:e0,PLDTHOMEFIBR142e0,WPA2/WPA,-86,1,Fiberhom,Fiber,14.704930,121.095130
2018-05-15 07:06:44,2018-05-14 23:06:45.139868,cc:06:77:e4:00:c0,PLDTHOMEFIBR400c0,WPA2/WPA,-88,5,Fiberhom,Fiber,14.704907,121.095080
2018-05-15 07:16:59,2018-05-14 23:17:00.142255,cc:06:77:72:f8:38,PLDTHOMEFIBR2f838,WPA2/WPA,-85,6,Fiberhom,Fiber,14.704423,121.094685
2018-05-15 07:08:44,2018-05-14 23:08:45.278609,d0:04:92:01:4f:78,PLDTHOMEFIBRBuds,WPA2/WPA,-70,9,Fiberhom,Fiber,14.705700,121.094298
2018-05-15 07:11:11,2018-05-14 23:11:11.720310,d0:04:92:03:2a:40,PLDTHOMEFIBRbogcey,WPA2/WPA,-76,2,Fiberhom,Fiber,14.704580,121.094640
2018-05-15 07:15:53,2018-05-14 23:15:53.795331,bc:96:80:51:8b:b9,PLDTMyDSL,WPA2/WPA,-56,11,Shenzhen,Broadband,14.703880,121.095148
2018-05-15 07:14:37,2018-05-14 23:14:38.045284,cc:06:77:da:39:c8,200/month PLDT Home Fibre,WPA2/WPA,-88,2,Fiberhom,Fiber,14.703537,121.095050
2018-05-15 07:17:13,2018-05-14 23:17:14.327237,cc:06:77:e2:a9:30,PLDTHOMEFIBR2a930,WPA2/WPA,-88,1,Fiberhom,Fiber,14.704530,121.094643
2018-05-15 08:01:35,2018-05-15 00:01:36.453910,b0:b2:dc:45:ef:7c,PLDTMyDSL,WPA2/WPA,-60,11,ZyxelCom,Broadband,14.703778,121.096050
2018-05-15 07:20:28,2018-05-14 23:20:29.162495,00:13:33:dd:79:99,PLDTHOMEDSL,WPA2/WPA,-62,5,Baudtec,Broadband,14.703897,121.096112
2018-05-15 08:01:11,2018-05-15 00:01:11.897168,00:13:33:ff:79:4c,PLDTHOMEDSL,WPA2/WPA,-47,6,Baudtec,Broadband,14.704035,121.096153
2018-05-15 08:00:11,2018-05-15 00:00:12.343295,d0:04:92:01:47:28,PLDTHOMEFIBRHome wifi,WPA2/WPA,-45,6,Fiberhom,Fiber,14.704453,121.096555
2018-05-15 07:21:16,2018-05-14 23:21:16.831154,d0:04:92:01:a3:e0,PLDTHOMEFIBR_01a3e0,WPA2/WPA,-61,9,Fiberhom,Fiber,14.704252,121.096280
2018-05-15 07:21:44,2018-05-14 23:21:45.584407,f0:8c:fb:80:3b:c8,PLDTHOMEFIBR_803bc8,WPA2,-55,2,Fiberhom,Fiber,14.704505,121.096022
2018-05-15 07:21:58,2018-05-14 23:21:59.534257,00:13:33:d3:c5:2f,PLDTHOMEDSL,WPA2/WPA,-63,11,Baudtec,Broadband,14.704583,121.095978
2018-05-15 07:25:08,2018-05-14 23:25:09.143413,cc:06:77:e2:74:58,PLDTHOMEFIBR27458,WPA2/WPA,-32,6,Fiberhom,Fiber,14.703438,121.097465
2018-05-15 07:41:11,2018-05-14 23:41:12.298842,cc:06:77:e0:a8:b8,PLDTHOMEFIBR0a8b8,WPA2/WPA,-45,10,Fiberhom,Fiber,14.703270,121.098185
2018-05-15 07:30:49,2018-05-14 23:30:50.241844,cc:06:77:e3:2f:08,PLDTHOMEFIBR32f08,WPA2/WPA,-44,4,Fiberhom,Fiber,14.703170,121.098452
2018-05-15 07:31:48,2018-05-14 23:31:49.344393,cc:06:77:d8:a7:40,PLDTHOMEFIBR8a740,WPA2/WPA,-57,8,Fiberhom,Fiber,14.702963,121.099042
2018-05-15 07:30:03,2018-05-14 23:30:04.023168,cc:06:77:e3:1c:b8,PLDTHOMEFIBR31cb8,WPA2/WPA,-52,11,Fiberhom,Fiber,14.703287,121.097952
2018-05-15 07:52:20,2018-05-14 23:52:20.744033,cc:06:77:e2:7a:b0,PLDTHOMEFIBR27ab0,WPA2/WPA,-43,5,Fiberhom,Fiber,14.703847,121.098260
2018-05-15 07:26:19,2018-05-14 23:26:19.956704,00:13:33:f5:8d:42,PLDTHOMEDSL,WPA2/WPA,-65,2,Baudtec,Broadband,14.702918,121.097808
2018-05-15 07:41:10,2018-05-14 23:41:11.162126,cc:06:77:e2:73:80,PLDTHOMEFIBR27380,WPA2/WPA,-82,9,Fiberhom,Fiber,14.703268,121.098193
2018-05-15 07:42:13,2018-05-14 23:42:14.111341,cc:06:77:b3:d6:40,PLDTHOMEFIBR3d640,WPA2/WPA,-68,1,Fiberhom,Fiber,14.703675,121.097933
2018-05-15 07:40:57,2018-05-14 23:40:58.453865,cc:06:77:e4:02:e0,PLDTHOMEFIBR402e0,WPA2/WPA,-68,2,Fiberhom,Fiber,14.703235,121.098335
2018-05-15 07:32:00,2018-05-14 23:32:01.486155,cc:06:77:b3:da:60,PLDTFIBR 1899,WPA2/WPA,-35,1,Fiberhom,Fiber,14.702905,121.099157
2018-05-15 07:32:33,2018-05-14 23:32:34.489503,00:13:33:d2:3e:08,PLDTHOMEDSL,WPA2/WPA,-72,11,Baudtec,Broadband,14.702735,121.099532
2018-05-15 07:31:50,2018-05-14 23:31:51.104775,f4:9e:ef:d2:2a:54,PLDTHOMEDSLPOGI,WPA2,-88,7,TaicangT,Broadband,14.702953,121.099058
2018-05-15 07:38:42,2018-05-14 23:38:43.632164,cc:06:77:b4:1d:80,PLDTHOMEFIBR41d80,WPA2/WPA,-77,1,Fiberhom,Fiber,14.702692,121.099618
2018-05-15 07:32:45,2018-05-14 23:32:45.706342,cc:06:77:e3:f3:00,PLDTHOMEFIBR3f300,WPA2/WPA,-91,5,Fiberhom,Fiber,14.702693,121.099633
2018-05-15 07:34:28,2018-05-14 23:34:29.399723,cc:06:77:e3:ef:60,pldthomefibr2,WPA2/WPA,-62,11,Fiberhom,Fiber,14.703213,121.100480
2018-05-15 07:34:14,2018-05-14 23:34:15.306628,cc:06:77:e2:86:c0,PLDTHOMEFIBR286c0,WPA2/WPA,-62,3,Fiberhom,Fiber,14.703213,121.100340
2018-05-15 07:36:40,2018-05-14 23:36:40.953283,cc:06:77:d5:e7:f0,PLDTHOMEFIBR5e7f0,WPA2/WPA,-85,9,Fiberhom,Fiber,14.703232,121.100633
2018-05-15 07:35:44,2018-05-14 23:35:45.104438,cc:06:77:e3:f9:98,PLDTHOMEFIBR3f998,WPA2/WPA,-80,10,Fiberhom,Fiber,14.703252,121.101192
2018-05-15 07:35:27,2018-05-14 23:35:27.803279,cc:06:77:e4:3b:c8,PLDTHOMEFIBR43bc8,WPA2/WPA,-73,11,Fiberhom,Fiber,14.703222,121.101120
2018-05-15 07:35:37,2018-05-14 23:35:38.329741,cc:06:77:b4:3c:e8,PLDTHOMEFIBR43ce8,WPA2/WPA,-74,5,Fiberhom,Fiber,14.703217,121.101202
2018-05-15 07:53:12,2018-05-14 23:53:12.576137,cc:06:77:e2:7d:78,PLDTHOMEFIBR27d78,WPA2/WPA,-77,11,Fiberhom,Fiber,14.704297,121.098115
2018-05-15 07:52:35,2018-05-14 23:52:35.690609,cc:06:77:72:de:78,PLDTHOMEFIBR2de78,WPA2/WPA,-84,1,Fiberhom,Fiber,14.703928,121.098085
2018-05-15 07:43:32,2018-05-14 23:43:33.603708,cc:06:77:e3:33:a8,PLDTHOMEFIBR333a8,WPA2/WPA,-75,5,Fiberhom,Fiber,14.703725,121.098630
2018-05-15 07:45:21,2018-05-14 23:45:22.152139,cc:06:77:e2:92:68,PLDTHOMEFIBR29268,WPA2/WPA,-56,11,Fiberhom,Fiber,14.704212,121.099258
2018-05-15 07:50:03,2018-05-14 23:50:04.378735,cc:06:77:e1:7a:d8,PLDTHOMEFIBR17ad8,WPA2/WPA,-65,1,Fiberhom,Fiber,14.704137,121.099292
2018-05-15 07:45:15,2018-05-14 23:45:16.115137,cc:06:77:e1:87:b8,PLDT1,WPA2/WPA,-70,5,Fiberhom,Fiber,14.704152,121.099252
2018-05-15 07:50:06,2018-05-14 23:50:06.607376,cc:06:77:b3:df:58,PLDTHOMEFIBR3df58,WPA2/WPA,-73,5,Fiberhom,Fiber,14.704100,121.099273
2018-05-15 07:47:38,2018-05-14 23:47:39.693049,cc:06:77:e3:f2:a8,PLDTHOMEFIBR3f2a8,WPA2/WPA,-62,11,Fiberhom,Fiber,14.705225,121.100137
2018-05-15 07:47:43,2018-05-14 23:47:44.037600,cc:06:77:b3:df:00,PLDTHOMEFIBR3df00,WPA2/WPA,-66,1,Fiberhom,Fiber,14.705262,121.100162
2018-05-15 07:47:12,2018-05-14 23:47:13.031757,cc:06:77:e3:48:28,PLDTHOMEFIBR34828,WPA2/WPA,-82,5,Fiberhom,Fiber,14.705028,121.099932
2018-05-15 07:47:30,2018-05-14 23:47:31.224925,cc:06:77:e1:96:10,PLDTHOMEFIBR1960,WPA2/WPA,-79,5,Fiberhom,Fiber,14.705167,121.100080
2018-05-15 07:47:33,2018-05-14 23:47:33.867158,cc:06:77:e2:5d:98,PLDTHOMEFIBR25d98,WPA2/WPA,-80,7,Fiberhom,Fiber,14.705185,121.100102
2018-05-15 07:47:49,2018-05-14 23:47:50.392486,cc:06:77:e2:87:e0,PLDTHOMEFIBR287e0,WPA2/WPA,-88,5,Fiberhom,Fiber,14.705228,121.100133
2018-05-15 07:47:12,2018-05-14 23:47:13.006398,94:46:96:1d:00:92,PLDTHOMEDSLFCFT0,WPA2/WPA,-90,5,Baudtec,Broadband,14.705028,121.099932
2018-05-15 07:47:43,2018-05-14 23:47:44.056977,cc:06:77:e1:96:80,PLDTHOMEFIBR19680,WPA2/WPA,-90,1,Fiberhom,Fiber,14.705262,121.100162
2018-05-15 07:53:35,2018-05-14 23:53:36.211720,cc:06:77:e2:7a:68,PLDTHOMEFIBR27a68,WPA2/WPA,-65,1,Fiberhom,Fiber,14.704575,121.098200
2018-05-15 07:52:56,2018-05-14 23:52:56.530378,cc:06:77:e4:66:c0,PLDTHOMEFIBR466c0,WPA2/WPA,-77,1,Fiberhom,Fiber,14.704138,121.098080
2018-05-15 07:55:03,2018-05-14 23:55:04.412571,f0:8c:fb:81:57:00,PLDTHOMEFIBR_815700,WPA2/WPA,-73,9,Fiberhom,Fiber,14.705573,121.098288
2018-05-15 07:55:10,2018-05-14 23:55:11.033422,e0:8e:3c:2f:3f:65,PLDTWIFI,WPA2/WPA,-63,1,AztechEl,Unidentified,14.705628,121.098242
2018-05-15 07:58:58,2018-05-14 23:58:59.076015,90:61:0c:1f:a2:64,PLDTHOMEDSL,WPA2/WPA,-66,11,FidaInte,Broadband,14.705237,121.096850
2018-05-15 07:58:24,2018-05-14 23:58:25.647065,28:6c:07:8b:5e:cd,PLDTHOMEFIBR_200190_plus,WPA2/WPA,-91,1,XiaomiEl,Unidentified,14.705555,121.096947
2018-05-15 07:59:01,2018-05-14 23:59:02.384207,d0:04:92:02:40:70,PLDTHOMEFIBR9510,WPA2/WPA,-84,12,Fiberhom,Fiber,14.705205,121.096833
2018-05-15 07:59:04,2018-05-14 23:59:05.279714,90:61:0c:35:87:49,PLDTHOMEDSL34633,WPA2/WPA,-86,1,FidaInte,Broadband,14.705175,121.096820
2018-05-15 08:00:07,2018-05-15 00:00:08.643241,d0:04:92:01:3d:a0,PLDTHOMEFIBROMIJONESPARTYNEEDS,WPA2/WPA,-52,2,Fiberhom,Fiber,14.704492,121.096570
2018-05-15 08:00:06,2018-05-15 00:00:07.074562,f0:8c:fb:81:79:50,PLDTHOMEFIBRM3R,WPA2/WPA,-74,2,Fiberhom,Fiber,14.704502,121.096572
2018-05-15 08:02:36,2018-05-15 00:02:37.714272,00:13:33:cc:de:35,PLDTHOMEDSL,WPA2/WPA,-67,11,Baudtec,Broadband,14.703120,121.096033
2018-05-15 08:02:18,2018-05-15 00:02:18.988289,d0:04:92:01:47:70,PLDTHOMEFIBRmayvirusito,WPA2/WPA,-63,12,Fiberhom,Fiber,14.703310,121.096012
2018-05-15 08:02:22,2018-05-15 00:02:23.024289,90:61:0c:2d:ed:4e,PLDTHOMEDSL60750,WPA2/WPA,-54,1,FidaInte,Broadband,14.703265,121.096015
2018-05-15 08:05:48,2018-05-15 00:05:49.075862,00:13:33:cc:2f:da,PLDTHOMEDSL,WPA2/WPA,-52,10,Baudtec,Broadband,14.701852,121.095805
2018-05-15 08:03:00,2018-05-15 00:03:01.397759,90:61:0c:2d:e0:70,PLDTHOMEDSL57456,WPA2/WPA,-90,1,FidaInte,Broadband,14.702937,121.095948
2018-05-15 08:03:14,2018-05-15 00:03:14.877247,00:13:33:d8:32:f9,PLDTHOMEDSLSUPERMAN,WPA2/WPA,-86,11,Baudtec,Broadband,14.702783,121.095953
2018-05-15 08:05:26,2018-05-15 00:05:27.381359,cc:06:77:d8:a5:e0,PLDTHOMEFIBR8a5e0,WPA2/WPA,-81,9,Fiberhom,Fiber,14.702062,121.095747
2018-05-15 08:05:28,2018-05-15 00:05:28.852258,d0:04:92:01:b1:d8,PLDTHOMEFIBRMONTEJO,WPA2,-61,9,Fiberhom,Fiber,14.702040,121.095753
2018-05-15 08:05:30,2018-05-15 00:05:30.886291,94:fb:b2:46:c2:f4,PLDTMyDSL,WPA2,-89,11,Shenzhen,Broadband,14.702018,121.095753
2018-05-15 08:06:00,2018-05-15 00:06:01.632287,90:61:0c:16:d3:4d,PLDTMyDSL_ARAO,WPA2/WPA,-82,5,FidaInte,Broadband,14.701718,121.095845
2018-05-15 08:07:44,2018-05-15 00:07:45.611653,90:61:0c:16:ab:ca,PLDTMyDSL Blue Apple,WPA2/WPA,-76,11,FidaInte,Broadband,14.701242,121.096005
2018-05-15 08:09:13,2018-05-15 00:09:14.133930,00:13:33:e5:2c:4f,PLDTHOMEDSL***,WPA2/WPA,-59,6,Baudtec,Broadband,14.700673,121.095503
2018-05-15 08:09:01,2018-05-15 00:09:02.630909,00:13:33:be:b0:04,PLDTHOMEDSL,WPA2/WPA,-60,11,Baudtec,Broadband,14.700598,121.095593
2018-05-15 08:09:04,2018-05-15 00:09:05.836486,d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,WPA2/WPA,-57,12,Fiberhom,Fiber,14.700620,121.095567
2018-05-15 08:07:30,2018-05-15 00:07:31.408344,00:13:33:f0:66:d5,PLDTHOMEDSLBACULO,WPA2/WPA,-63,1,Baudtec,Broadband,14.701238,121.096145
2018-05-15 08:08:29,2018-05-15 00:08:30.346818,d8:37:be:fc:cd:4b,PLDTHOMEDSL_VIRAL,WPA2/WPA,-73,2,Shenzhen,Broadband,14.700805,121.095823
2018-05-15 08:19:33,2018-05-15 00:19:33.816868,d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,WPA2/WPA,-58,11,Fiberhom,Fiber,14.700328,121.095565
2018-05-15 08:08:05,2018-05-15 00:08:05.817018,00:13:33:e9:55:1a,PLDTHOMEDSL(Barrientos),WPA2/WPA,-79,11,Baudtec,Broadband,14.701082,121.095880
2018-05-15 08:18:57,2018-05-15 00:18:58.242838,00:13:33:f2:f3:7d,PLDTHOMEDSL_CJS,WPA2/WPA,-63,1,Baudtec,Broadband,14.700640,121.095520
2018-05-15 08:07:19,2018-05-15 00:07:20.427010,94:46:96:0e:b7:93,PLDTHOMEDSLSector9bilikawifimo,WPA2/WPA,-82,6,Baudtec,Broadband,14.701245,121.096072
2018-05-15 08:07:23,2018-05-15 00:07:24.470283,d0:04:92:02:8e:d0,PLDTHOMEFIBRANESCO,WPA2/WPA,-60,11,Fiberhom,Fiber,14.701242,121.096110
2018-05-15 08:07:23,2018-05-15 00:07:24.604248,00:13:33:f0:f5:f5,PLDTHOMEDSLBlake,WPA2/WPA,-82,10,Baudtec,Broadband,14.701242,121.096110
2018-05-15 08:09:17,2018-05-15 00:09:18.483558,00:13:33:db:08:da,PLDTHOMEDSL,WPA2,-71,11,Baudtec,Broadband,14.700693,121.095467
2018-05-15 08:19:05,2018-05-15 00:19:06.503199,d0:04:92:01:47:a8,PLDTHOMEFIBR_0147a8,WPA2,-77,5,Fiberhom,Fiber,14.700583,121.095572
2018-05-15 08:08:36,2018-05-15 00:08:37.721741,f0:8c:fb:80:5e:d8,PLDTHOMEFIBR_805ed8,WPA2/WPA,-80,9,Fiberhom,Fiber,14.700732,121.095805
2018-05-15 08:18:06,2018-05-15 00:18:07.261062,00:13:33:e4:12:47,PLDTHOMEDSL#006,WPA2/WPA,-54,5,Baudtec,Broadband,14.700820,121.095035
2018-05-15 08:09:37,2018-05-15 00:09:38.551103,00:13:33:de:57:5d,PLDTHOMEDSL,WPA2/WPA,-80,11,Baudtec,Broadband,14.700738,121.095277
2018-05-15 08:16:58,2018-05-15 00:16:58.675435,00:13:33:c6:83:0a,PLDTHOMEDSL,WPA2/WPA,-48,11,Baudtec,Broadband,14.701208,121.094447
2018-05-15 08:12:16,2018-05-15 00:12:17.891838,cc:06:77:da:2b:20,PLDTHOMEFIBRa2b20,WPA2/WPA,-69,1,Fiberhom,Fiber,14.701398,121.093977
2018-05-15 08:10:41,2018-05-15 00:10:42.793272,94:46:96:0f:88:26,PLDTHOMEDSLASON,WPA2/WPA,-55,2,Baudtec,Broadband,14.700918,121.094627
2018-05-15 08:17:52,2018-05-15 00:17:53.527881,cc:06:77:22:63:79,PLDTHOMEFIBR_baby elle elm2x,WPA2/WPA,-80,8,Fiberhom,Fiber,14.700867,121.094892
2018-05-15 08:09:56,2018-05-15 00:09:57.433145,00:13:33:ce:46:ee,PLDTHOMEDSL,WPA2/WPA,-78,11,Baudtec,Broadband,14.700800,121.095125
2018-05-15 08:09:58,2018-05-15 00:09:59.434962,94:46:96:1f:b5:b2,PLDTHOMEDSL9S9A0,WPA2/WPA,-95,11,Baudtec,Broadband,14.700808,121.095098
2018-05-15 08:11:27,2018-05-15 00:11:28.626541,00:1f:fb:b2:eb:a7,PLDTHomeFiber,WPA2,-80,6,GreenPac,Mobile broadband,14.701300,121.094322
2018-05-15 08:16:24,2018-05-15 00:16:24.866740,cc:06:77:d6:87:b0,PLDTHOMEFIBR687b0,WPA2/WPA,-39,1,Fiberhom,Fiber,14.701452,121.094187
2018-05-15 08:10:53,2018-05-15 00:10:54.782767,00:1f:fb:b8:29:71,PLDT.Home.Ultera,WPA2,-90,11,GreenPac,Mobile broadband,14.700978,121.094570
2018-05-15 08:12:15,2018-05-15 00:12:16.697451,cc:06:77:72:ef:90,PLDTHOMEFIBR2ef90,WPA2/WPA,-78,1,Fiberhom,Fiber,14.701403,121.093985
2018-05-15 08:11:48,2018-05-15 00:11:49.435948,cc:06:77:72:f2:e8,PLDTHOMEFIBR2f2e8,WPA2/WPA,-72,8,Fiberhom,Fiber,14.701442,121.094145
2018-05-15 08:15:56,2018-05-15 00:15:57.420945,cc:06:77:d7:41:e8,PLDTHOMEFIBR741e8,WPA2/WPA,-47,9,Fiberhom,Fiber,14.701397,121.093932
2018-05-15 08:14:03,2018-05-15 00:14:04.040883,cc:06:77:e3:dd:98,PLDTHOMEFIBR3dd98,WPA2/WPA,-35,9,Fiberhom,Fiber,14.700828,121.093332
2018-05-15 08:12:55,2018-05-15 00:12:55.952237,cc:06:77:72:db:90,Akilie-PLDT,WPA2/WPA,-70,1,Fiberhom,Fiber,14.701202,121.093728
2018-05-15 08:14:16,2018-05-15 00:14:17.010376,cc:06:77:d8:a7:b0,PLDTHOMEFIBR8a7b0,WPA2/WPA,-67,5,Fiberhom,Fiber,14.700740,121.093253
2018-05-15 08:14:09,2018-05-15 00:14:10.208079,cc:50:0a:5e:5a:f8,PLDTHOMEFIBRe5af8,WPA2/WPA,-76,1,Fiberhom,Fiber,14.700782,121.093308
2018-05-15 08:14:11,2018-05-15 00:14:13.021821,cc:06:77:72:fa:58,PLDTHOMEFIBR2fa58,WPA2/WPA,-80,1,Fiberhom,Fiber,14.700770,121.093298
2018-05-15 08:14:28,2018-05-15 00:14:29.599156,cc:06:77:72:fa:d0,PLDTHOMEFIBR2fad0,WPA2/WPA,-78,1,Fiberhom,Fiber,14.700762,121.093258
2018-05-15 08:14:21,2018-05-15 00:14:22.179272,cc:06:77:b4:58:40,PLDTHOMEFIBR45840,WPA2/WPA,-67,8,Fiberhom,Fiber,14.700715,121.093232
2018-05-15 08:14:00,2018-05-15 00:14:01.881346,38:f8:89:17:76:83,PLDTHOMEDSL1198,WPA2/WPA,-76,9,HuaweiTe,Broadband,14.700852,121.093360
