GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-03 01:19:41.225537,2018-04-03 01:19:41.225537,1a:74:2e:bc:c2:22,xNonex,WPA2,-66,11,None,Unidentified,14.646742,121.058133
2018-04-03 01:19:41.943770,2018-04-03 01:19:41.943770,92:2a:a8:41:e9:d6,xNonex,WPA2,-76,11,None,Unidentified,14.646742,121.058133
2018-04-03 00:34:19.684490,2018-04-03 00:34:19.684490,bc:c0:0f:7b:db:c0,FIBERHOME_bdbc0,WPA2/WPA,-76,1,Fiberhom,Fiber,14.646713,121.05825
2018-04-03 00:34:24.744326,2018-04-03 00:34:24.744326,90:61:0c:33:a6:ea,PLDTHOMEDSL42730,WPA2/WPA,-83,8,FidaInte,Broadband,14.646588,121.058563
2018-04-03 01:19:40.801642,2018-04-03 01:19:40.801642,f2:9f:c2:27:9d:b9,backyard,WPA2,-67,9,None,Unidentified,14.646715,121.058193
2018-04-03 01:19:40.779618,2018-04-03 01:19:40.779618,f0:9f:c2:27:9d:b9,Wireless,WPA2,-67,9,Ubiquiti,Unidentified,14.646715,121.058193
2018-04-03 01:18:21.938295,2018-04-03 01:18:21.938295,4c:81:20:f3:97:9b,PNRBRUDU,WPA2/WPA,-82,9,TaicangT,Unidentified,14.646565,121.05858
2018-04-03 01:52:58.815054,2018-04-03 01:52:58.815054,14:ab:f0:4d:9d:80,ARRIS-9D82,WPA2,-74,6,ArrisGro,Unidentified,14.646603,121.058147
2018-04-03 01:52:58.305572,2018-04-03 01:52:58.305572,cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,-60,7,Fiberhom,Fiber,14.646578,121.058208
2018-04-03 01:52:52.199785,2018-04-03 01:52:52.199785,94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,-57,1,Baudtec,Broadband,14.646418,121.058558
2018-04-05 12:51:50,2018-04-03 14:17:16.850064,34:97:f6:5d:3b:d8,KAPE_GUEST,WPA2,-58,2,AsustekC,Unidentified,14.646752,121.058157
2018-04-05 12:49:29,2018-04-03 14:14:56.485882,f0:98:38:07:9c:34,sjvmr,WPA2/WPA,-79,7,HuaweiTe,Unidentified,14.646662,121.05833
2018-04-05 12:51:43,2018-04-03 14:17:10.448027,fc:b4:e6:82:30:f0,none,none,-86,11,none,Unidentified,14.646573,121.058565
2018-04-05 12:51:47,2018-04-03 14:17:14.677788,a4:2b:b0:d9:10:26,xNonex,WPA2/WPA,-72,11,Tp-LinkT,Unidentified,14.646662,121.05833
2018-04-05 12:51:47,2018-04-03 14:17:14.413683,fe:a6:67:54:8e:71,xNonex,WPA2,-65,11,None,Unidentified,14.646662,121.05833
2018-04-05 14:10:13,2018-04-03 14:59:21.438165,fa:da:0c:3b:89:cd,DIRECT-s5-BRAVIA,WPA2,-83,6,None,Not an AP,14.646585,121.058498
2018-04-05 14:18:38,2018-04-03 15:07:46.598702,74:cc:39:97:e5:68,FIBERHOME_7e568,WPA2/WPA,-77,2,Fiberhom,Fiber,14.646698,121.058272
2018-03-14 13:29:52.325026,2018-03-14 13:29:52.325026,bc:c0:0f:1e:90:90,PLDTHOMEFIBRe9090,WPA2/WPA,-81,7,Fiberhom,Fiber,14.646425,121.058712
2018-04-02 00:46:40.085809,2018-04-02 00:46:40.085809,d4:a1:48:6e:37:88,B315_E3788,WPA2/WPA,-56,10,HuaweiTe,Unidentified,14.646578,121.058738
2018-04-03 01:19:33.956859,2018-04-03 01:19:33.956859,f0:98:38:07:78:bc,8386CGA,WPA2/WPA,-65,6,HuaweiTe,Unidentified,14.646567,121.05863
2018-04-03 01:18:22.510273,2018-04-03 01:18:22.510273,34:ba:9a:55:c5:b6,xNonex,WPA2/WPA,-57,9,Asiatelc,Unidentified,14.646553,121.058632
2018-04-03 00:34:28.632141,2018-04-03 00:34:28.632141,e0:8e:3c:19:9c:bb,Aztech5068_99CBB,WPA,-58,10,AztechEl,Unidentified,14.646462,121.058842
2018-04-03 00:37:23.922220,2018-04-03 00:37:23.922220,00:21:29:9d:a8:2f,SpanishCoins,WPA2,-68,11,Cisco-Li,Unidentified,14.646445,121.058943
2018-04-03 01:18:29.468288,2018-04-03 01:18:29.468288,48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,-61,1,Technico,Broadband,14.646487,121.058987
2018-04-03 01:50:01.092604,2018-04-03 01:50:01.092604,cc:06:77:6e:c9:98,#WIP PH 1,WPA2/WPA,-41,2,Fiberhom,Fiber,14.646478,121.05871
2018-04-05 12:49:36,2018-04-03 14:15:03.599824,38:46:08:f3:47:24,bayanDSL,WPA,-71,10,Zte,Broadband,14.646497,121.058723
2018-04-05 12:49:36,2018-04-03 14:15:03.330732,78:c1:a7:24:a1:8e,Leo,WPA,-82,11,Zte,Unidentified,14.646497,121.058723
2018-04-05 13:41:57,2018-04-03 14:31:05.208177,50:09:59:83:80:35,Skynet,WPA2/WPA,-80,11,Technico,Unidentified,14.646412,121.058933
2018-04-05 13:41:56,2018-04-03 14:31:04.470195,ee:1d:7f:a1:32:b7,YASSI,WPA2/WPA,-74,13,None,Unidentified,14.646423,121.058887
2018-04-05 14:10:05,2018-04-03 14:59:14.078534,ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,OPN,-49,1,RuckusWi,Unidentified,14.646528,121.058718
2018-04-05 13:41:58,2018-04-03 14:31:07.380163,14:b7:f8:64:5d:e0,X Pulang Itlog,WPA2,-66,1,Technico,Unidentified,14.646398,121.058977
2018-04-05 14:18:46,2018-04-03 15:07:54.225747,b0:c1:9e:30:5e:25,SmartBro_305E25,WPA2/WPA,-63,6,Zte,Unidentified,14.646495,121.058763
2018-04-05 14:10:02,2018-04-03 14:59:10.905502,44:6e:e5:5b:48:82,VIRUS,WPA2,-86,11,HuaweiTe,Unidentified,14.646505,121.058782
2018-04-10 18:06:33,2018-04-03 16:21:29.238205,bc:c0:0f:7b:94:f0,RKT DESIGN STUDIO,WPA2/WPA,-82,4,Fiberhom,Fiber,14.646398,121.058987
2018-04-13 13:44:46,2018-04-03 17:32:39.147592,14:ab:f0:4c:c1:b0,SpynetCafe,WPA2,-73,6,ArrisGro,Unidentified,14.646803,121.05893
2018-04-02 00:46:49.550116,2018-04-02 00:46:49.550116,00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,-49,5,Baudtec,Broadband,14.646445,121.059125
2018-04-02 00:46:51.020915,2018-04-02 00:46:51.020915,f0:98:38:a0:02:64,WeylandMaginhawa,WPA2/WPA,-55,6,HuaweiTe,Unidentified,14.646435,121.059172
2018-04-02 00:46:48.415075,2018-04-02 00:46:48.415075,50:c7:bf:7a:fc:16,CH_spicy noodles private,WPA2,-69,2,Tp-LinkT,Unidentified,14.646455,121.059107
2018-04-03 00:34:40.781744,2018-04-03 00:34:40.781744,00:13:33:ea:7b:21,trendzoneqc,WPA2/WPA,-46,5,Baudtec,Unidentified,14.646378,121.059125
2018-04-03 00:34:44.988065,2018-04-03 00:34:44.988065,cc:06:77:d8:00:a0,PLDTHOMEFIBR800a0,WPA2/WPA,-86,7,Fiberhom,Fiber,14.646377,121.059267
2018-04-05 12:49:51,2018-04-03 14:15:18.990670,18:de:d7:34:48:5c,TOBY2,WPA2/WPA,-89,11,HuaweiTe,Unidentified,14.646362,121.059222
2018-04-05 14:18:53,2018-04-03 15:08:02.262619,00:26:75:f7:27:a0,Panuncialman,WPA2,-84,11,AztechEl,Unidentified,14.64639,121.059112
2018-04-02 00:23:44.493861,2018-04-02 00:23:44.493861,e0:8e:3c:2f:3e:6d,bayanDSLWIFI_3E6D,WPA2/WPA,-61,1,AztechEl,Broadband,14.646288,121.057252
2018-04-02 00:23:48.079378,2018-04-02 00:23:48.079378,08:10:74:62:0f:1e,Youre an Idiot,WPA2/WPA,-61,6,None,Unidentified,14.646178,121.05724
2018-04-05 12:52:58,2018-04-03 14:18:25.482980,c0:a0:bb:12:90:a4,linkanddie,WPA2/WPA,-66,10,D-LinkIn,Unidentified,14.64633,121.057267
2018-04-05 12:52:58,2018-04-03 14:18:25.385123,cc:06:77:22:75:c0,Red_PLDT_2.4gHz,WPA2/WPA,-65,11,Fiberhom,Fiber,14.64633,121.057267
2018-04-05 12:53:01,2018-04-03 14:18:28.231807,00:13:33:d6:2b:cb,PLDTHOMEDSL,WPA2/WPA,-68,11,Baudtec,Broadband,14.64617,121.057267
2018-04-05 13:14:38,2018-04-03 14:40:04.987894,00:26:75:e3:d1:40,Johnny Cage,WPA,-61,9,AztechEl,Unidentified,14.646095,121.057383
2018-04-05 13:14:41,2018-04-03 14:40:08.542673,00:1b:2f:5e:54:c0,NETGEAR,WEP,-74,11,Netgear,Unidentified,14.646098,121.05752
2018-04-10 17:49:29,2018-04-03 16:04:25.277019,5c:54:6d:43:78:9c,VILL99,WPA2/WPA,-67,4,HuaweiTe,Unidentified,14.646125,121.057382
2018-04-10 17:58:10,2018-04-03 16:13:06.626923,cc:06:77:23:06:e8,PLDTHOMEFIBR306e8,WPA2/WPA,-61,10,Fiberhom,Fiber,14.646087,121.057653
2018-04-10 17:58:10,2018-04-03 16:13:06.959004,00:13:33:df:9b:c2,PLDTHOMEDSL,WPA2/WPA,-83,11,Baudtec,Broadband,14.646087,121.057653
2018-04-10 18:03:36,2018-04-03 16:18:32.406114,90:61:0c:3a:43:1c,PLDTHOMEDSL17180,WPA2/WPA,-73,1,FidaInte,Broadband,14.646242,121.057602
2018-04-10 18:03:29,2018-04-03 16:18:26.065185,00:1f:fb:ac:3e:9d,AJ_Ginny Network,WPA2,-86,10,GreenPac,Mobile broadband,14.646183,121.057285
2018-04-03 01:52:46.353858,2018-04-03 01:52:46.353858,00:90:a9:0e:55:0b,CallaoMan,WPA2,-62,11,WesternD,Unidentified,14.646312,121.058867
2018-04-10 17:57:45,2018-04-03 16:12:41.578972,7c:11:cb:6e:fe:af,Ramiyanarasam,WPA2/WPA,-59,5,HuaweiTe,Unidentified,14.646017,121.058855
2018-04-10 17:57:06,2018-04-03 16:12:03.256276,00:90:a9:10:89:7b,SunkenGalleon,WPA2,-61,6,WesternD,Unidentified,14.646137,121.058918
2018-04-10 18:06:24,2018-04-03 16:21:20.769305,90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,-67,11,FidaInte,Broadband,14.64607,121.05887
2018-04-10 17:57:36,2018-04-03 16:12:32.252661,b4:2a:0e:29:fe:25,SKYbroadbandFE22,WPA2,-62,1,Technico,Broadband,14.646323,121.058972
2018-04-10 17:57:06,2018-04-03 16:12:03.212588,00:90:a9:10:89:7c,GuestWiFi,WPA2,-60,6,WesternD,Unidentified,14.646137,121.058918
2018-04-10 17:57:41,2018-04-03 16:12:37.474892,1c:74:0d:17:c9:a0,PLDTHOMEDSL29VC1,WPA2/WPA,-66,5,ZyxelCom,Broadband,14.646262,121.058928
2018-04-13 13:45:07,2018-04-03 17:33:00.849473,00:02:6f:a8:9d:ec,Leona -Art Restaurant,WPA,-77,11,SenaoInt,Phone,14.64597,121.058828
2018-03-14 13:30:22.498197,2018-03-14 13:30:22.498197,00:13:33:fa:b9:f7,PLDTHOMEDSL,WPA2/WPA,-85,1,Baudtec,Broadband,14.64631,121.059222
2018-04-03 01:18:40.404157,2018-04-03 01:18:40.404157,cc:06:77:60:25:f0,NEBRIJA PLDT WIFI,WPA2,-79,7,Fiberhom,Fiber,14.64633,121.059478
2018-04-03 01:18:40.458634,2018-04-03 01:18:40.458634,cc:06:77:60:25:f1,NEBRIJA PLDT WIFI,WPA2,-75,7,Fiberhom,Fiber,14.64633,121.059478
2018-04-03 02:07:03.122785,2018-04-03 02:07:03.122785,00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,-51,11,Baudtec,Broadband,14.64634,121.059177
2018-04-03 01:52:42.323692,2018-04-03 01:52:42.323692,bc:98:89:9c:f0:e0,PLDTHOMEFIBRbye20mbps,WPA2/WPA,-81,9,Fiberhom,Fiber,14.646247,121.059103
2018-04-05 12:51:24,2018-04-03 14:16:51.434297,f0:98:38:07:ce:cc,HUAWEI-sJ8b,WPA2/WPA,-60,9,HuaweiTe,Unidentified,14.646345,121.05929
2018-04-05 13:42:14,2018-04-03 14:31:22.490153,e4:7d:eb:10:14:d2,R01_014D2,WPA2,-64,10,Shanghai,Unidentified,14.646297,121.059345
2018-04-05 14:19:01,2018-04-03 15:08:10.000251,f0:98:38:3e:1f:34,UITC-OFFICE,WPA2/WPA,-63,4,HuaweiTe,Unidentified,14.646288,121.059463
2018-03-22 21:30:35.925812,2018-03-22 21:30:35.925812,30:b5:c2:b5:33:12,FatPipe@BosCoffee,OPN,-73,13,Tp-LinkT,Unidentified,14.646157,121.059723
2018-04-02 00:47:02.328868,2018-04-02 00:47:02.328868,94:a7:b7:26:4d:f6,bayanDSLWIFI_4DF6,WPA2/WPA,-54,10,Zte,Broadband,14.646318,121.059678
2018-04-03 00:34:50.860209,2018-04-03 00:34:50.860209,00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,-53,11,Baudtec,Broadband,14.6463,121.059592
2018-04-03 01:18:42.802461,2018-04-03 01:18:42.802461,cc:06:77:62:c4:a8,PLDTHOMEFIBR2c4a8,WPA2/WPA,-62,10,Fiberhom,Fiber,14.646292,121.059565
2018-04-03 00:34:52.238291,2018-04-03 00:34:52.238291,14:b7:f8:0b:38:33,Chibutt,WPA2/WPA,-57,11,Technico,Unidentified,14.646287,121.059657
2018-04-03 01:18:46.780474,2018-04-03 01:18:46.780474,70:5a:9e:84:02:80,MariaClare,WPA2/WPA,-62,11,Technico,Unidentified,14.646228,121.059638
2018-04-03 01:18:49.349080,2018-04-03 01:18:49.349080,84:9f:b5:3e:81:8c,wifidental,WPA2,-62,1,HuaweiTe,Unidentified,14.64624,121.059643
2018-04-03 00:34:56.018246,2018-04-03 00:34:56.018246,90:61:0c:37:67:ff,PLDTHOMEDSL26623,WPA2/WPA,-64,1,FidaInte,Broadband,14.646205,121.059942
2018-04-03 01:18:49.751125,2018-04-03 01:18:49.751125,bc:c0:0f:1f:c2:f0,PLDTHOMEFIBRfc2f0,WPA2/WPA,-79,1,Fiberhom,Fiber,14.64624,121.059643
2018-04-03 00:34:56.507345,2018-04-03 00:34:56.507345,cc:06:77:70:3f:30,PLDTHOMEFIBR03f30,WPA2/WPA,-76,1,Fiberhom,Fiber,14.646205,121.059942
2018-04-03 01:19:15.506666,2018-04-03 01:19:15.506666,50:68:0a:c4:fc:88,HUAWEI-E5330-FC88,WPA2,-58,5,HuaweiTe,Hotspot,14.646285,121.059542
2018-04-03 01:50:15.905787,2018-04-03 01:50:15.905787,94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,WPA2/WPA,-54,11,Baudtec,Broadband,14.646255,121.059537
2018-04-03 01:52:30.543668,2018-04-03 01:52:30.543668,08:10:74:61:0e:4a,daddy_shiony,WPA2/WPA,-59,1,None,Unidentified,14.646093,121.059687
2018-04-05 12:51:12,2018-04-03 14:16:39.727720,e0:8e:3c:2d:fa:d5,bayanDSLWIFI_FAD5,WPA2/WPA,-52,1,AztechEl,Broadband,14.646275,121.05959
2018-04-05 12:51:10,2018-04-03 14:16:37.160249,aa:a6:68:7a:65:68,cjcausing,WPA2/WPA,-69,13,None,Unidentified,14.646255,121.05965
2018-04-05 12:50:05,2018-04-03 14:15:32.777459,cc:06:77:6e:cf:08,PLDTHOMEFIBRecf08,WPA2/WPA,-64,7,Fiberhom,Fiber,14.646272,121.05961
2018-04-05 12:50:04,2018-04-03 14:15:31.415124,74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,-74,6,Fiberhom,Fiber,14.646277,121.059578
2018-04-05 12:50:09,2018-04-03 14:15:36.506101,b6:4e:26:4c:0f:dd,TFMGT Office_Guest,WPA2/WPA,-75,10,None,Unidentified,14.646238,121.059735
2018-04-05 12:50:10,2018-04-03 14:15:37.164188,e4:7d:eb:03:22:2c,Aircast_Wifi_44,WPA2,-74,11,Shanghai,Unidentified,14.646228,121.059773
2018-04-05 12:51:08,2018-04-03 14:16:34.913819,90:61:0c:3a:77:0d,Samgyup Maginhawa,WPA2/WPA,-65,11,FidaInte,Unidentified,14.646237,121.059707
2018-04-05 12:50:14,2018-04-03 14:15:41.642632,70:5a:9e:92:6f:f4,SKYbroadband6FF1,WPA2/WPA,-67,12,Technico,Broadband,14.646188,121.059922
2018-04-05 14:19:07,2018-04-03 15:08:15.149409,cc:06:77:6e:cd:90,PLDTHOMEFIBRecd90,WPA2/WPA,-68,6,Fiberhom,Fiber,14.646205,121.059745
2018-04-03 00:36:51.967655,2018-04-03 00:36:51.967655,bc:c0:0f:7b:c2:08,FIBERHOME_bc208,WPA2/WPA,-49,5,Fiberhom,Fiber,14.646155,121.059995
2018-04-03 01:50:33.686065,2018-04-03 01:50:33.686065,b0:4e:26:4c:12:53,TFMGT Office,WPA2/WPA,-70,10,Tp-LinkT,Unidentified,14.646165,121.060187
2018-04-03 01:50:33.828921,2018-04-03 01:50:33.828921,b6:4e:26:4c:12:53,TFMGT Office_Guest,WPA2/WPA,-69,10,None,Unidentified,14.646165,121.060187
2018-04-03 01:50:34.849075,2018-04-03 01:50:34.849075,b0:4e:26:4c:0f:dd,TFMGT Office,WPA2/WPA,-75,10,Tp-LinkT,Unidentified,14.646148,121.060235
2018-04-03 01:50:31.865124,2018-04-03 01:50:31.865124,74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,WPA2/WPA,-75,9,Fiberhom,Fiber,14.646185,121.0601
2018-04-03 02:06:01.767188,2018-04-03 02:06:01.767188,f0:98:38:f9:14:28,Fiber200,WPA2/WPA,-48,8,HuaweiTe,Unidentified,14.645943,121.060365
2018-04-03 01:50:31.518801,2018-04-03 01:50:31.518801,b6:4e:26:4c:0e:e3,TFMGT Office_Guest,WPA2/WPA,-72,10,None,Unidentified,14.646185,121.0601
2018-04-03 02:06:05.336326,2018-04-03 02:06:05.336326,cc:1a:fa:97:cf:b8,bayanDSL,WPA,-56,11,Zte,Broadband,14.646007,121.060258
2018-04-03 01:50:34.975652,2018-04-03 01:50:34.975652,ba:4e:26:4c:0f:dd,xNonex,WPA2,-75,10,None,Unidentified,14.646148,121.060235
2018-04-03 01:50:35.037438,2018-04-03 01:50:35.037438,00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,Broadband,14.646148,121.060235
2018-04-05 12:50:26,2018-04-03 14:15:53.501604,74:cc:39:bb:7e:50,Anytime Fitness Maginhawa,WPA2/WPA,-74,7,Fiberhom,Fiber,14.64608,121.060272
2018-04-05 12:50:55,2018-04-03 14:16:22.052326,8c:68:c8:c0:0f:ae,bayanDSLWIFI_0FAE,WPA2/WPA,-52,1,None,Broadband,14.646072,121.06022
2018-04-05 12:50:41,2018-04-03 14:16:08.034576,ac:86:74:4a:09:53,xNonex,WPA2/WPA,-56,5,OpenMesh,Unidentified,14.645998,121.060417
2018-04-05 12:50:41,2018-04-03 14:16:08.070594,ac:86:74:4a:09:52,CloudTrax,OPN,-58,5,OpenMesh,Unidentified,14.645998,121.060417
2018-04-05 12:50:43,2018-04-03 14:16:10.206351,98:e7:f4:7a:af:e1,DIRECT-E0-HP DeskJet 5820 series,WPA2,-68,6,HewlettP,Not an AP,14.645998,121.060417
2018-04-05 12:50:28,2018-04-03 14:15:55.333137,dc:09:4c:14:29:cf,Monmon,WPA2/WPA,-63,9,HuaweiTe,Unidentified,14.646057,121.060335
2018-04-05 12:50:33,2018-04-03 14:16:00.727383,c0:56:27:a9:cf:1d,QuickleanMaginhawa2,WPA2,-66,10,BelkinIn,Unidentified,14.64601,121.060417
